,names,scores,logfoldchanges,pvals,pvals_adj
27,TAGAP,15.258144,2.887467,7.622748607246619e-45,2.5403466867149982e-42
28,KIAA1551,14.266008,3.2179074,2.71054642323029e-39,8.060331048402813e-37
29,AC016831.7,14.172139,2.6433814,7.264246558937129e-40,2.1939159646514962e-37
30,UBE2S,13.990269,2.597074,3.206231625177692e-39,9.389886527736304e-37
31,TSC22D3,13.7129,2.0435238,2.827378752347155e-38,8.036824103546787e-36
32,DUSP2,13.581645,2.1535225,1.2064277557250584e-37,3.331291727201379e-35
33,AHNAK,13.402549,2.340698,1.2546501272383739e-36,3.3682128207486844e-34
34,STK17B,13.153693,2.222729,1.7525294149339764e-35,4.577654197467409e-33
35,UBC,13.13741,1.47484,5.428305716728243e-35,1.3451759128030796e-32
36,MCL1,13.096687,2.0213382,2.1783781209094376e-35,5.540246144612963e-33
37,SRSF7,13.085291,1.9704173,2.46205809952847e-35,6.180405325426727e-33
38,CD44,13.004041,1.9604738,5.993092859068373e-35,1.4663353401637035e-32
39,ZFP36L1,12.964554,2.057598,9.060238834283772e-35,2.162041437381124e-32
40,UBB,12.863217,1.5100025,3.4022117816778753e-34,8.019677015616055e-32
41,RSRP1,12.856627,2.4355986,7.207493580885708e-34,1.6584957550588078e-31
42,PTPRC,12.773021,1.7570927,7.113875778926593e-34,1.6566759630225556e-31
43,EGR1,12.61947,3.619921,8.927563334947936e-32,1.9173430189023184e-29
44,BAG3,12.608332,3.1869037,4.374242613899911e-32,9.499970279109144e-30
45,BRD2,12.553969,2.0123055,7.451827880731155e-33,1.6367770580301422e-30
46,RASGEF1B,12.446326,3.4387743,4.191327716234278e-31,8.711201443773373e-29
47,HSPE1,12.253734,1.7236367,1.953684344662958e-31,4.149754362416518e-29
48,H3F3B,12.135623,1.2050983,1.7686598596694127e-30,3.5985712029000083e-28
49,SLC2A3,12.118852,2.0147612,6.979769889860658e-31,1.4352337468203899e-28
50,AC020916.1,11.689017,3.3957872,4.593752595667939e-28,8.968953931481372e-26
51,SLC38A2,11.641108,2.3864417,1.514516928304388e-28,3.017948217236651e-26
52,ZC3HAV1,11.572613,2.3178923,3.0104673380316955e-28,5.937686038450473e-26
53,SAMSN1,11.41644,1.804826,6.674500259746781e-28,1.2773407477291635e-25
54,ZNF331,11.356289,2.1663675,1.778566276312445e-27,3.2740864337945953e-25
55,FUS,11.345357,1.7919701,1.3394090667047177e-27,2.48936902407072e-25
56,BTG1,11.206455,1.2124256,1.3182253941149185e-26,2.3813064152193702e-24
57,EIF5,11.154508,1.7573867,8.717161005720535e-27,1.589566085656342e-24
58,EIF4A2,11.11806,1.9294657,1.508376432524497e-26,2.6995748207653705e-24
59,IFRD1,11.095123,2.442785,4.197613206769998e-26,7.44363905262911e-24
60,CSRNP1,10.899686,1.924596,1.1649816670114969e-25,2.0470846037877474e-23
61,IDS,10.83893,1.8456923,1.950056502400901e-25,3.395733525667299e-23
62,SKIL,10.536915,2.0130422,3.857332553050945e-24,6.540208852449274e-22
63,LMNA,10.472578,1.8017755,5.1836134740276865e-24,8.712527377346188e-22
64,STK17A,10.382213,1.7311192,1.2311819840164267e-23,2.051510049056337e-21
65,RALGAPA1,10.324322,2.309717,4.1386665422577966e-23,6.6112632723389214e-21
66,TENT5C,10.297434,2.0613422,3.554354432399736e-23,5.725176401987876e-21
67,CDKN1A,10.265247,1.5768031,3.367912727781957e-23,5.470452530697264e-21
68,CITED2,10.177583,2.1813903,1.1667753920087568e-22,1.804208124170981e-20
69,ZFP36L2,10.162923,1.3528907,9.582023484026084e-23,1.4936365477640336e-20
70,IRF1,10.126537,1.798324,1.338574069245105e-22,2.0372675735778453e-20
71,TIPARP,10.12449,2.3975668,2.742211379114115e-22,4.108853003635405e-20
72,ARAP2,10.107021,3.4896128,7.101765021844261e-22,1.03210538426487e-19
73,MBNL1,10.063691,1.7768028,2.287454284667923e-22,3.4542346772145535e-20
74,SRSF2,10.023227,1.5884873,3.0265237389823395e-22,4.4656242252511173e-20
75,ELF1,10.02031,1.7988777,3.5243200918095264e-22,5.1607259889838136e-20
76,FYB1,9.857935,1.5379702,1.2938225114391421e-21,1.8388452443828807e-19
77,NR4A3,9.772789,2.3163888,5.11894548750449e-21,7.222196885253597e-19
78,CCNL1,9.643049,1.8191494,1.0464924297248632e-20,1.4657718966776725e-18
79,CD6,9.591207,1.7882793,1.6551279372016692e-20,2.3015804243288536e-18
80,NEAT1,9.489586,1.8488008,3.545791240801762e-20,4.792769153388619e-18
81,TUBB4B,9.432787,1.4678695,5.077814114676315e-20,6.815907571012395e-18
82,HNRNPA2B1,9.279328,1.2548,1.896826814985691e-19,2.5285355521971325e-17
83,MT-ND1,9.274695,1.1608083,2.376439985176581e-19,3.1461786625669956e-17
84,PNP,9.241818,1.8538457,3.272956433643157e-19,4.274525331478958e-17
85,GLA,9.208592,3.558781,1.3097149527785457e-18,1.643862358588085e-16
86,GZMK,9.112352,2.1568072,1.0328142572376584e-18,1.322070647559384e-16
87,ACAP1,9.093466,1.7255478,1.01772589331662e-18,1.3202432075112045e-16
88,NFKBIZ,9.091392,2.1724594,1.378222463050638e-18,1.7076706402760114e-16
89,MT-ATP8,9.088425,1.1069552,1.30364969430444e-18,1.643862358588085e-16
90,ZFAND2A,9.067542,2.298644,1.7180494848877136e-18,2.1017834489490262e-16
91,PTGER4,9.066897,1.8311601,1.356269986374882e-18,1.6913124236541996e-16
92,HLA-A,9.046809,0.9237464,2.139235565005905e-18,2.584330264749946e-16
93,SERTAD1,9.021544,1.6970181,1.6763022888393794e-18,2.0637736905080486e-16
94,IER5,8.99169,2.0543962,3.1105937061952282e-18,3.666138155307778e-16
95,ZFAND5,8.985339,1.7849361,2.47409788687659e-18,2.9703005003377395e-16
96,MT-CO1,8.955777,0.78145754,5.4840065297285315e-18,6.255908134260144e-16
97,SYNE2,8.954529,2.0580766,4.4277038973009585e-18,5.124735846163486e-16
98,DNAJB6,8.953716,1.417995,2.7988455995565553e-18,3.3394374440634975e-16
99,LBH,8.951224,1.8226312,3.3470160780897007e-18,3.920877198387626e-16
100,IER2,8.9013815,1.5592955,4.299452143949174e-18,5.00627171628877e-16
101,WSB1,8.888216,1.7424095,5.50211797208456e-18,6.255908134260144e-16
102,SFPQ,8.887057,1.3903754,4.7717006088289235e-18,5.490011968336563e-16
103,H2AFX,8.85334,2.0392878,8.462785578211192e-18,9.565917101827141e-16
104,ITK,8.849429,2.1719809,1.0543598412285587e-17,1.1848675215759774e-15
105,GNG2,8.76728,1.626904,1.3512220556522826e-17,1.5010213283737339e-15
106,LCP1,8.762534,1.4590092,1.307558993823078e-17,1.4609137451795536e-15
107,DUSP4,8.750038,2.152804,1.932240118088882e-17,2.1220607524170452e-15
108,GLS,8.720249,2.2925377,3.014684507185009e-17,3.2736425190662376e-15
109,PNRC1,8.62495,1.2182132,4.011901773630755e-17,4.308113854583826e-15
110,PDE4B,8.609952,1.6682372,5.321565127390354e-17,5.6829023396313894e-15
111,HLA-E,8.5982685,1.0054542,5.3917570397853545e-17,5.726223726484127e-15
112,RGCC,8.50763,1.2790842,1.001954777450207e-16,1.0582942018215875e-14
113,DNAJB4,8.454404,3.374685,3.689713580777172e-16,3.714503843898019e-14
114,ANXA1,8.453969,1.4462203,1.5000393763942126e-16,1.56725735709858e-14
115,SYNRG,8.442445,2.431367,2.932014682422467e-16,3.014516584922546e-14
116,PHLDA1,8.426698,2.029189,2.5205612693605237e-16,2.6053437847844688e-14
117,NASP,8.415794,1.7674599,2.3637696816554293e-16,2.4564142030493438e-14
118,DEDD2,8.392806,2.291851,3.6501716454141063e-16,3.693935483466453e-14
119,DUSP5,8.371752,1.8429334,3.590488968479911e-16,3.652661119565695e-14
120,PPP1R10,8.370852,1.8416893,3.4951270112145387e-16,3.574460846548456e-14
121,CD40LG,8.356716,2.6767745,6.335583522240242e-16,6.247984382723553e-14
122,NABP1,8.342311,2.9115825,7.35402934837289e-16,7.215534683994904e-14
123,YPEL5,8.322954,1.2240874,4.1504911314723357e-16,4.156727620737243e-14
124,AHSA1,8.295556,1.7548532,5.835103576224789e-16,5.783934206402509e-14
125,TSPYL2,8.266418,2.1034079,9.01840905988812e-16,8.75963963409937e-14
126,SPTAN1,8.242281,1.7310271,8.83964874843163e-16,8.629372255476513e-14
127,ZFP36,8.213155,1.1546179,1.1168657538239982e-15,1.0740247838638837e-13
128,SON,8.2073,1.2931908,1.008282314340001e-15,9.744544426938939e-14
129,PMAIP1,8.188332,2.9655876,2.1620847657360555e-15,2.0485753155349126e-13
130,NFATC2,8.135556,1.9486065,2.141348973273282e-15,2.0389228721378949e-13
131,TXNIP,8.130983,1.7548771,1.9658581712004257e-15,1.881092702531338e-13
132,STOM,8.11766,2.1449788,2.6953821818635983e-15,2.516861941702488e-13
133,EIF4G2,8.087651,1.3844697,2.56007891966386e-15,2.4138422164967193e-13
134,IQGAP1,8.077929,1.767826,3.2291872963496495e-15,2.986457476131214e-13
135,TUBA1A,8.03831,1.3569015,3.640336254068552e-15,3.3506694978519543e-13
136,HSPA5,8.023084,1.407463,4.216293788952349e-15,3.8624048647706143e-13
137,MIER1,8.0028,2.0940053,6.336944764470522e-15,5.750554241899094e-13
138,EHD1,7.9661193,2.4814377,9.818353038433804e-15,8.745573542851936e-13
139,SRSF3,7.940734,1.3891455,7.663269893494526e-15,6.889457849830498e-13
140,EZR,7.940153,1.2523379,7.524303401926309e-15,6.79613366616045e-13
141,TSC22D2,7.926947,2.1883323,1.1881263461967612e-14,1.0398875864680768e-12
142,CD5,7.9246416,1.6181945,9.37039660339496e-15,8.385203516065796e-13
143,RNF213,7.8850436,1.4735416,1.1889655781956903e-14,1.0398875864680768e-12
144,RGS1,7.8789196,1.6034464,1.2910673752496447e-14,1.1190601478116763e-12
145,YWHAZ,7.8786364,1.0485823,1.233296519614825e-14,1.073801280524097e-12
146,MTRNR2L12,7.8783436,2.6200213,2.0438474479185226e-14,1.7558012142585389e-12
147,TC2N,7.8739834,1.7529887,1.4246146241670614e-14,1.2293025031484433e-12
148,CEMIP2,7.8062353,2.2042677,2.8175633853080415e-14,2.3991490165030454e-12
149,CHORDC1,7.7485657,1.6263362,3.4457431897952184e-14,2.90841790897606e-12
150,RBM39,7.7466826,1.3481818,3.175668115898874e-14,2.6922144303600585e-12
151,CCL5,7.730465,1.5746977,3.512624778018045e-14,2.9519793188830774e-12
152,GTF2B,7.7258244,1.4586622,3.8767940379349363e-14,3.2439199982356877e-12
153,RNF19A,7.7206235,2.1016612,5.2153281814447445e-14,4.253463224436517e-12
154,MACF1,7.7176003,1.8142214,4.712779737988372e-14,3.8598864218464934e-12
155,RGS2,7.710347,1.8103205,4.7014819914704115e-14,3.8598864218464934e-12
156,ID1,7.7041717,4.781815,1.0749271008091462e-13,8.51527292276229e-12
157,ODC1,7.702438,1.4956808,4.550799080734045e-14,3.759076727842237e-12
158,SF3B1,7.663337,1.6076001,6.30213776816955e-14,5.118236173149128e-12
159,AKAP13,7.6537695,1.5825701,6.785301112968927e-14,5.4875767871370875e-12
160,PLK3,7.6332726,1.4752719,7.480359589978342e-14,6.024494604778807e-12
161,UTRN,7.625404,2.1666594,1.0147729948229191e-13,8.071830130424775e-12
162,CDK17,7.6192966,1.7545521,9.027694940387459e-14,7.240511016711585e-12
163,SCML4,7.610765,1.979017,1.0923958830366493e-13,8.583300822445283e-12
164,SRSF5,7.5946884,1.4487187,9.999542056748288e-14,7.98682431466478e-12
165,MBP,7.5845647,1.5064887,1.0819422883113424e-13,8.535862241130586e-12
166,PRRC2C,7.572722,1.3602855,1.1248839753108442e-13,8.802786380074215e-12
167,BRAF,7.5369635,2.4999456,2.2139256758764574e-13,1.6914217149808714e-11
168,HNRNPU,7.5355654,1.3676262,1.4626665789128358e-13,1.139995254185734e-11
169,NKTR,7.532577,2.433969,2.19658266556427e-13,1.6870578757481734e-11
170,IFNG,7.5242195,3.4218156,2.8982023234680247e-13,2.190026728188681e-11
171,CHD2,7.498946,1.6814203,2.104453517317941e-13,1.627079281449539e-11
172,CACYBP,7.4890633,1.3358542,2.0216473668298853e-13,1.5693342149981868e-11
173,GZMA,7.4766974,1.53445,2.1994856675903548e-13,1.6870578757481734e-11
174,SRGN,7.459258,0.8834169,2.647576065914361e-13,2.0147636920495547e-11
175,EIF1,7.4392385,0.5826424,2.900547583508212e-13,2.190026728188681e-11
176,SNHG12,7.438227,1.6770389,3.181157190410807e-13,2.392552036321031e-11
177,ANKRD37,7.39375,1.7011541,4.3486204720198383e-13,3.2328648116796715e-11
178,REL,7.393368,1.3469386,3.9900266696703727e-13,2.977730714210758e-11
179,BHLHE40,7.370994,1.7918609,5.353662795233409e-13,3.9496545102697157e-11
180,CXCR4,7.3565116,1.1629707,5.054256363900984e-13,3.7430544543234535e-11
181,KCNA3,7.336529,2.7268195,8.785867228970256e-13,6.457111318204033e-11
182,POLR2A,7.280842,1.6674956,9.499282490482566e-13,6.954986032520361e-11
183,THEMIS,7.265685,2.168811,1.2450768831714089e-12,8.979884729410509e-11
184,BCLAF1,7.249662,1.7737713,1.228544571050445e-12,8.893834462110131e-11
185,JUND,7.236817,1.3203027,1.1867294352769606e-12,8.623418516717433e-11
186,MAPRE2,7.230941,1.7512141,1.3711332059478752e-12,9.815790273246844e-11
187,ITGA4,7.2267933,1.8014268,1.4404217917071675e-12,1.0273768565279646e-10
188,SRRM2,7.2256293,1.4276855,1.2868184512030404e-12,9.246436372975303e-11
189,USP15,7.224087,1.6940109,1.4617894624889066e-12,1.0387841367811793e-10
190,EIF4A3,7.2016687,1.4250058,1.5202090278316053e-12,1.0763414028922014e-10
191,NR3C1,7.147508,1.3277614,2.1823741487809394e-12,1.5395295591892986e-10
192,CLK1,7.125891,1.4851695,2.6193191480573947e-12,1.8410479931927776e-10
193,CCNH,7.111035,1.5470896,2.99342857948662e-12,2.096376123655684e-10
194,IGKV3-11,7.0952625,2.612547,4.01305033556163e-12,2.7506471608535727e-10
195,ADGRE5,7.0937147,1.400175,3.173412702333486e-12,2.214400509870179e-10
196,PLEC,7.088792,1.8202902,3.623275475984223e-12,2.510189665781328e-10
197,DYNLL1,7.0854864,1.123203,3.2404071767308216e-12,2.2530154791018005e-10
198,MYH9,7.059999,1.2729825,3.897634709315387e-12,2.6810455977351286e-10
199,ATP1A1,7.0536594,1.4008541,4.203127324019307e-12,2.8707508143452005e-10
200,IVNS1ABP,7.0403132,1.4495368,4.734156936714924e-12,3.1995286513903067e-10
201,ICOS,7.03835,1.5573341,4.850212371231112e-12,3.266541983398124e-10
202,ID2,7.012911,1.5162995,5.626089868137055e-12,3.7759267729590675e-10
203,EPS15,7.0117707,2.17338,6.887627235206268e-12,4.590722304458688e-10
204,MRPL18,7.011311,1.5375307,5.736206253571562e-12,3.836509711947568e-10
205,FAM53C,6.9954457,2.4173,7.843664715693858e-12,5.180663261409261e-10
206,MAPK1,6.9835525,2.1590483,8.607164577260284e-12,5.639589291995392e-10
207,HLA-B,6.960583,0.6876489,7.840784364501812e-12,5.180663261409261e-10
208,TCP1,6.956288,1.4420837,8.036566471237265e-12,5.283632425936908e-10
209,LAT,6.956052,1.3491201,7.853144682047253e-12,5.180663261409261e-10
210,RANBP2,6.949963,1.5791702,9.033827102440437e-12,5.879287678891286e-10
211,DDX17,6.9462276,1.4319719,8.762851030560038e-12,5.722200931408615e-10
212,CDC42EP3,6.9401197,1.6155088,9.258931978455856e-12,6.005566986965545e-10
213,PPP2R5C,6.924725,1.4765091,9.959751162862877e-12,6.438529439029316e-10
214,RORA,6.9080687,1.4806526,1.1575117387779207e-11,7.457848132946143e-10
215,WNK1,6.902347,1.7371294,1.2572260114757418e-11,8.073395872363659e-10
216,BIRC6,6.897241,2.1847148,1.4394480274292939e-11,9.122324892518301e-10
217,DOCK10,6.893302,1.841568,1.3906414474505253e-11,8.842009387424739e-10
218,RSRC2,6.888141,1.5672591,1.3100427532304524e-11,8.357035107983965e-10
219,SMG1,6.855412,2.223533,1.9619672104531296e-11,1.23126182502755e-09
220,ARID4B,6.8366113,1.3755296,1.799953940830735e-11,1.1332674176650578e-09
221,FYN,6.8179555,1.3581008,2.0047069437998347e-11,1.2540123144565373e-09
222,INPP4B,6.802294,2.0597267,2.5838418880816208e-11,1.605886812049185e-09
223,AREG,6.7866015,1.9096415,2.777560448749286e-11,1.720752112624197e-09
224,AAK1,6.7561603,1.4932762,3.010793609816501e-11,1.8533640026797181e-09
225,IGLV2-14,6.7558184,3.1200264,4.330461466206102e-11,2.5834410395153627e-09
226,GOLGB1,6.7541986,2.0517797,3.506960316896593e-11,2.124954105495117e-09
227,LRIF1,6.7507005,2.2887874,3.695477517843657e-11,2.2252300605109044e-09
228,MT-ND5,6.7426796,0.868172,3.353936247644262e-11,2.051526383883416e-09
229,NUFIP2,6.7396345,2.5138268,4.3957187130575747e-11,2.6143029847596882e-09
230,ATP2B4,6.7384863,1.7170419,3.624854916095533e-11,2.18952564603783e-09
231,STK10,6.7313366,1.8016442,3.8014908633315355e-11,2.2748921640041873e-09
232,TOB1,6.7297916,1.5542222,3.713622900643862e-11,2.2292117095200375e-09
233,HERPUD1,6.729771,1.2772158,3.49262811996766e-11,2.1229248091463807e-09
234,NAF1,6.71525,2.2481854,4.7194425333839693e-11,2.780346838176598e-09
235,DOCK8,6.69229,1.6368564,4.732444046562682e-11,2.780346838176598e-09
236,CD3G,6.6851635,1.2453003,4.6488354995647026e-11,2.7479309287793923e-09
237,GPR174,6.6665435,2.425831,6.401171758851477e-11,3.726754485748199e-09
238,NFKBIA,6.654891,1.0906596,5.529023355252658e-11,3.228715783494823e-09
239,PHIP,6.6462555,1.9331436,6.910657146970495e-11,3.999284191430919e-09
240,HBP1,6.6292586,1.614767,7.266074916338366e-11,4.192416777847889e-09
241,PPP4R3A,6.6274624,1.729985,7.342651157755721e-11,4.223991197269653e-09
242,KDM2A,6.625257,2.0544088,7.896015659647174e-11,4.515446351636693e-09
243,PPP1R2,6.6240344,1.1748812,6.824232376911215e-11,3.961128757156663e-09
244,CD96,6.601161,1.3626672,8.043573494668269e-11,4.586260533287403e-09
245,AFF4,6.5928373,1.7577759,9.096235831368707e-11,5.1560452312177636e-09
246,EVL,6.585394,1.123652,8.641955265449501e-11,4.912951568408041e-09
247,MT-ND2,6.5754986,0.84827095,9.491778972787735e-11,5.348880343003327e-09
248,THUMPD3-AS1,6.571553,1.7878767,1.0597050183995323e-10,5.937112550911467e-09
249,MAP1LC3B,6.5707417,1.16164,9.48139862868096e-11,5.348880343003327e-09
250,GPRIN3,6.5542493,1.8035421,1.1883385313040858e-10,6.6385536045019296e-09
251,NIN,6.472489,2.2828457,2.1498694759404643e-10,1.1941042270245181e-08
252,SLFN5,6.461226,1.9861987,2.2098114553199793e-10,1.2238809633203404e-08
253,CALR,6.457807,1.081379,1.9311106261391261e-10,1.0756898355228579e-08
254,ATF7IP,6.453939,1.9154359,2.2428232163455813e-10,1.2386151413926783e-08
255,SLC1A5,6.451061,2.1040843,2.4536534827085257e-10,1.3473485274793492e-08
256,ANKRD12,6.4319777,1.073054,2.2713064430654632e-10,1.2507715737325452e-08
257,AMD1,6.4224043,1.3213544,2.4642776699256086e-10,1.3493490958071414e-08
258,APOBEC3G,6.4053006,1.7084414,2.864265139074878e-10,1.5595318555824877e-08
259,TNF,6.3926225,1.9174669,3.186330725199053e-10,1.725170492643487e-08
260,ARHGEF3,6.3859577,2.2173135,3.664393335439122e-10,1.9674738550195222e-08
261,CD2,6.3792024,1.0492281,3.140988580342059e-10,1.705397985096395e-08
262,FRYL,6.368897,2.0571985,3.8769029399828263e-10,2.070655927577412e-08
263,ITGB2,6.3666315,1.1608046,3.427167877314578e-10,1.850383460910991e-08
264,HELZ,6.3622446,2.3836222,4.509640597691657e-10,2.3751183409477396e-08
265,SAT1,6.3579865,1.1977242,3.62009644660318e-10,1.94910429572125e-08
266,MYLIP,6.357869,1.750907,3.9075641735577927e-10,2.08069718762255e-08
267,ANKRD44,6.355614,1.6352236,3.877993925102298e-10,2.070655927577412e-08
268,H1FX,6.3348236,1.5252578,4.319616388577662e-10,2.2875031554744556e-08
269,PTGES3,6.329135,1.0104108,4.277026816397657e-10,2.2711717399491844e-08
270,CDKN1B,6.3279114,1.2446083,4.4009208375650705e-10,2.324191225937029e-08
271,PHTF2,6.3116627,2.1839857,5.710113659077861e-10,2.991078236214525e-08
272,SP100,6.3098855,1.3420918,4.971064845966545e-10,2.611024793687156e-08
273,SYNE1,6.306516,2.2288105,5.840591046582021e-10,3.051156333496862e-08
274,ERO1B,6.3016596,2.0138009,5.912858090752914e-10,3.080583127659382e-08
275,CBLB,6.2949734,2.0475018,6.175525298518258e-10,3.200180388607491e-08
276,JMJD1C,6.280443,1.5889834,6.106865797692822e-10,3.173107768914101e-08
277,HSPA6,6.274816,2.8889706,7.536192300973517e-10,3.863847771499128e-08
278,SLF1,6.265478,3.7014065,9.26305766941555e-10,4.711727412950873e-08
279,SLC38A1,6.2643037,1.3868208,6.602617981899528e-10,3.412353020645347e-08
280,MTDH,6.248407,1.2400011,7.127367641447788e-10,3.673730377107848e-08
281,PAG1,6.231479,1.5882301,8.417364454682118e-10,4.3042126334537214e-08
282,RAB8B,6.2246466,1.5693241,8.561286197104108e-10,4.366255960523095e-08
283,FOXO1,6.2245116,2.1591964,9.487902454156357e-10,4.813429567884205e-08
284,CCNT1,6.201142,1.8658148,1.0659085444658867e-09,5.39344142826731e-08
285,RCSD1,6.1745143,1.6621389,1.1748328702783778e-09,5.929071683971479e-08
286,TRA2A,6.16675,1.4451753,1.2010692241609337e-09,6.045694540053824e-08
287,RBM25,6.1620975,1.325436,1.2246377918587217e-09,6.148317890607073e-08
288,ZNF267,6.1541085,1.7463335,1.3698747581126105e-09,6.824306494731611e-08
289,ETS1,6.153321,1.3094997,1.2697628393802182e-09,6.358353865901616e-08
290,CELF2,6.1433835,1.2825756,1.344583245213021e-09,6.715620037912786e-08
291,GOLGA8B,6.1382833,2.5045404,1.711271219626761e-09,8.481323436965555e-08
292,EMB,6.1368523,1.338036,1.4209068329312985e-09,7.06033629144706e-08
293,HERC1,6.1135883,1.8572983,1.7437636684866487e-09,8.620257787257911e-08
294,CRY1,6.106265,2.1863549,1.9153198195852984e-09,9.37245994753525e-08
295,CASP3,6.1030517,2.074763,1.911130443104506e-09,9.37245994753525e-08
296,EPC1,6.0976963,1.1593872,1.7499283264469201e-09,8.628664444360336e-08
297,INSIG1,6.066269,1.4601237,2.2182407253229208e-09,1.0797420061518072e-07
298,SH3KBP1,6.062438,1.3114916,2.183928736948014e-09,1.0659888524360646e-07
299,ARHGEF1,6.0592766,1.2780142,2.223277554185003e-09,1.0797420061518072e-07
300,TNFRSF10A,6.0563736,3.2536576,2.930818155521289e-09,1.416244603201775e-07
301,SMARCA2,6.0314136,1.5753232,2.6872036831711076e-09,1.3017784459151464e-07
302,DUSP6,6.015883,3.0942538,3.5578689257319245e-09,1.6938435582628662e-07
303,SERPINH1,6.0158596,2.9651322,3.5385174494739147e-09,1.6887902168118838e-07
304,IGKV3-20,6.013998,2.2977057,3.3478720455302036e-09,1.6097268350262018e-07
305,RASAL3,5.989441,1.5397536,3.44863773044752e-09,1.6499682844509929e-07
306,CALM1,5.9858484,0.6798244,3.4079565547216235e-09,1.634550676084721e-07
307,CEP350,5.967432,1.7207055,4.0572431842906095e-09,1.9268416095615036e-07
308,NFATC3,5.9589534,2.0524013,4.435167365997393e-09,2.085823601395708e-07
309,PARP8,5.9549446,1.4619144,4.2174633928499975e-09,1.9931381398630223e-07
310,PRKCH,5.943556,1.5171183,4.52604530756952e-09,2.1233963531556126e-07
311,DCAF5,5.92998,2.537827,5.5991538552080446e-09,2.582960498026642e-07
312,EML4,5.928445,1.0360812,4.7238174385717135e-09,2.2108151881392893e-07
313,APOL6,5.9184256,1.8317194,5.507034720118938e-09,2.556146480922697e-07
314,ARID4A,5.916937,1.9524039,5.660714878529679e-09,2.605141854454766e-07
315,MIDN,5.911737,1.5721098,5.5145795568563546e-09,2.556146480922697e-07
316,RBBP6,5.903729,1.2565509,5.578518363678311e-09,2.5795976423812934e-07
317,ARID5B,5.8984475,1.3633009,5.786675292416688e-09,2.656784957888887e-07
318,TGFBR2,5.892838,1.7526891,6.2692766287856994e-09,2.857991697117896e-07
319,KDM6B,5.8874307,1.2690215,6.147805890978565e-09,2.815899053713855e-07
320,NUDT4,5.885507,1.7109296,6.5110006731851585e-09,2.9542519251642235e-07
321,DYNC1H1,5.88407,1.459652,6.42054096662263e-09,2.920062031619972e-07
322,ATRX,5.8773327,1.5172557,6.74949832480297e-09,3.048155446731696e-07
323,WIPF1,5.8707256,1.1836123,6.655335441449573e-09,3.012669291517068e-07
324,SMAD7,5.85328,1.9436313,7.965636009131849e-09,3.588992503974581e-07
325,INTS6L,5.852831,2.964181,9.070200021746663e-09,4.048912152894717e-07
326,KMT2E,5.8329883,0.97594035,8.154699964640952e-09,3.66563245619872e-07
327,IGKC,5.823607,2.286782,9.876885015666856e-09,4.38874276937528e-07
328,APBB1IP,5.819463,1.1499653,8.907303334066061e-09,3.9853996792630296e-07
329,PDIA3,5.8140492,1.0613331,9.122248111755746e-09,4.0627634505098343e-07
330,KLF10,5.799968,1.8012112,1.06298870924548e-08,4.680298123235964e-07
331,TUBA4A,5.798695,1.0238093,9.916443864530285e-09,4.3962142994840803e-07
332,RSF1,5.794926,1.4176949,1.058945388082532e-08,4.673140503709421e-07
