,names,scores,logfoldchanges,pvals,pvals_adj
140,RUNX1,5.219365,1.5720623,2.3434584099330072e-07,4.502654831570089e-06
141,CREB3L2,5.215383,1.1537875,2.3505202116660688e-07,4.507262417787048e-06
142,ANXA1,5.209401,2.1698384,2.458119306794158e-07,4.6847449433432104e-06
143,AL450998.2,5.1999984,2.777057,2.81523155037731e-07,5.288203171743734e-06
144,ATM,5.193382,1.3082058,2.6338561498279216e-07,4.971660695314834e-06
145,ADRB2,5.1827984,2.8431528,3.047308918704983e-07,5.685466610969944e-06
146,CLK1,5.17719,1.0286164,2.8062609774256003e-07,5.280965322624493e-06
147,ATP2B1-AS1,5.139635,1.4616746,3.5661770769639033e-07,6.5773508321216876e-06
148,CTSD,5.1339264,1.7878606,3.7029399375546243e-07,6.7971629679955686e-06
149,RASL11A,5.13282,2.061325,3.7943623594615334e-07,6.938621574837463e-06
150,MAN2A1,5.1313863,1.728939,3.756006819027294e-07,6.881502919903182e-06
151,MBNL2,5.1126575,0.9132299,3.9145182019711146e-07,7.131359314410902e-06
152,ANKRD36C,5.0983057,2.479059,4.634204853972238e-07,8.340274266520427e-06
153,VPS13C,5.094656,1.5965445,4.470931886812649e-07,8.076508639271186e-06
154,AC087239.1,5.084496,1.7093617,4.737226796715908e-07,8.509837988264106e-06
155,STARD5,5.084116,1.8651584,4.819240399284848e-07,8.641103680684305e-06
156,IGLV3-1,5.0811996,1.0285618,4.792621674348377e-07,8.601354163739998e-06
157,MON2,5.0762434,1.5557803,4.932623521479995e-07,8.836207603956148e-06
158,TMEM107,5.050693,1.2427456,5.539515878818436e-07,9.868507135638853e-06
159,AC103591.3,5.0490155,2.33766,5.854290258870542e-07,1.0390962021460854e-05
160,HDLBP,5.045897,0.7271668,5.482854658164722e-07,9.794648584812007e-06
161,ENC1,5.045398,3.2116485,6.200720748022819e-07,1.0925590823931911e-05
162,SQSTM1,5.0378637,0.74899215,5.708177723098438e-07,1.0150263772747902e-05
163,FAM214A,5.0376577,1.2699329,5.878522439309937e-07,1.0424400021047869e-05
164,ANKRD36,5.0242987,1.9357991,6.502530772085662e-07,1.1415750889522593e-05
165,IGHV1-3,5.0152016,2.0315812,6.547592715022851e-07,1.1484430089716576e-05
166,HIST1H2BH,4.970197,3.1591847,8.962847021265153e-07,1.5413066732565315e-05
167,PRPF4B,4.968534,1.4000914,8.377880214468656e-07,1.4466636610075899e-05
168,IGHV3-49,4.9537334,4.41447,9.958616875665555e-07,1.704961076968463e-05
169,ANKRD36B,4.92724,1.4573047,1.0300497440617554e-06,1.7572666816389822e-05
170,NPIPB5,4.926224,3.4808714,1.119745666127974e-06,1.89770830344551e-05
171,DLL4,4.9080186,4.467603,1.2441340167797311e-06,2.083870572819361e-05
172,SLC7A5,4.907745,1.1064415,1.1202261752968735e-06,1.89770830344551e-05
173,PLEC,4.903407,2.078396,1.1906336720709234e-06,2.002938054609128e-05
174,ASH1L,4.902552,1.4014277,1.153080856784531e-06,1.948242996572395e-05
175,HIST1H2BB,4.888895,3.4712079,1.3418731450007555e-06,2.234028080940534e-05
176,CEP350,4.8771706,1.284341,1.3019350486102731e-06,2.175030471442348e-05
