,names,scores,logfoldchanges,pvals,pvals_adj
85,BTG1,8.030772,1.2129533,3.022268045430945e-14,4.6363030992170426e-12
86,JUN,7.929832,2.3188288,4.0488014795872526e-14,6.1621483306253554e-12
87,TRAF1,7.927192,2.8836064,7.418109724100716e-14,1.0945392584514712e-11
88,NFKBID,7.8780937,3.2917786,1.1898830673720838e-13,1.678777358338322e-11
89,ZFP36L1,7.8719373,1.7564774,5.2180187671885596e-14,7.879615996170912e-12
90,BRD2,7.858399,1.6772956,5.72413457624202e-14,8.510907478783231e-12
91,MAT2A,7.8187103,2.1902306,9.036005744462923e-14,1.3034101121994317e-11
92,VPS37B,7.8127594,1.8395293,7.873906456954096e-14,1.1529904386853464e-11
93,SRSF5,7.803052,1.7240207,8.277052494494412e-14,1.2029108847073872e-11
94,HSPA1A,7.7832174,2.8786664,1.5224685145672272e-13,2.1019852798621382e-11
95,PPP1R10,7.781243,2.0109036,1.1720544438926413e-13,1.6657823783824164e-11
96,TRGV5,7.7776766,3.2153642,2.269326233348738e-13,3.0460976919720667e-11
97,AQP3,7.7687616,1.9734805,1.1283022540277914e-13,1.615478093933569e-11
98,FASLG,7.749604,3.0416086,3.0860399730586275e-13,4.113797699258635e-11
99,PER1,7.747653,2.2490735,1.7750285065510027e-13,2.4161638030369247e-11
100,HSPD1,7.7189174,1.6363332,1.473362243284771e-13,2.048821496435348e-11
101,RORA,7.7066975,1.8119249,1.615961299647818e-13,2.2152422667299772e-11
102,RSRP1,7.704346,1.9778095,1.8595546482005285e-13,2.513519705948812e-11
103,EIF1,7.674565,0.7562037,3.172389433839366e-13,4.199939408676788e-11
104,YWHAZ,7.610164,1.3834871,4.130671978000856e-13,5.394713423160713e-11
105,SERPINB9,7.606317,2.3366096,4.2844131737768146e-13,5.557947801069265e-11
106,CDKN1A,7.5764627,1.8293754,3.740899657427304e-13,4.9189013250620655e-11
107,IER2,7.547973,1.8292977,4.575444295882546e-13,5.895917519674248e-11
108,ELOVL5,7.5204678,1.9593593,6.233276590707937e-13,7.979006835880379e-11
109,PFKFB3,7.469483,2.1781867,1.0148595367699797e-12,1.2905407885675617e-10
110,CD83,7.4323416,2.2172253,1.2505464224502157e-12,1.5798569803621058e-10
111,RASGEF1B,7.431273,3.0979617,2.394479069073556e-12,2.966851661930946e-10
112,GPR65,7.3650002,1.7044113,1.4652897017604796e-12,1.8391288730732669e-10
113,ELL2,7.334673,2.2675667,2.644651749238075e-12,3.2559537363708756e-10
114,CD160,7.312463,3.1994495,4.561695808855775e-12,5.41537957503656e-10
115,RBKS,7.2904477,2.738834,4.566748775057992e-12,5.41537957503656e-10
116,CCNL1,7.2656403,1.8665686,3.2051119410100215e-12,3.896327591684447e-10
117,DNAJB6,7.260931,1.5279647,2.9048488310442077e-12,3.5536596870413603e-10
118,THAP2,7.222735,3.3562684,1.0154496796878545e-11,1.1683111225408655e-09
119,EIF4G2,7.2190294,1.5938977,3.711999789373493e-12,4.4843277455500147e-10
120,SRSF2,7.2170625,1.5440754,3.761963539146219e-12,4.516459207960079e-10
121,EIF5,7.142798,1.6376973,6.006238018886344e-12,7.036034828306311e-10
122,IVNS1ABP,7.137042,2.1586897,8.037598257596027e-12,9.35896004343817e-10
123,ZFAND5,7.0758853,2.0590718,1.1766329652698324e-11,1.3457478453077274e-09
124,CCNT1,7.0728884,2.4337504,1.4457382679652768e-11,1.6341915193860137e-09
125,SPTY2D1,7.0421176,2.1054246,1.3796963946613135e-11,1.5687148007299134e-09
126,ZNF267,6.990551,2.6412346,2.9115025275289174e-11,3.1794594550625107e-09
127,CITED2,6.979872,2.1349227,2.0893477169524788e-11,2.3209771276422104e-09
128,KLRD1,6.9652057,2.1279604,1.9824465615674977e-11,2.2149543114761944e-09
129,PBX4,6.950515,2.126643,2.704971715563234e-11,2.9876799022926714e-09
130,MAP3K8,6.918151,2.0711803,2.986460031161652e-11,3.216492388124513e-09
131,MAFF,6.91528,2.562844,3.710142807174153e-11,3.8974646912972395e-09
132,GABARAPL1,6.9112735,2.1517484,2.928522128708087e-11,3.180078889089809e-09
133,CCNH,6.9106107,1.8422343,2.8023322999766334e-11,3.0776296037641107e-09
134,TSC22D3,6.9013953,1.9716755,2.995336695444215e-11,3.216492388124513e-09
135,EGR3,6.886116,3.2580893,6.46943178835985e-11,6.6870399485137724e-09
136,AKAP13,6.8836975,1.8953145,3.556452933161671e-11,3.756430532518139e-09
137,GTF2B,6.883397,1.7948943,3.339534445009997e-11,3.56629067887283e-09
138,MT-CO1,6.8767967,1.0957483,7.37252974361413e-11,7.500190916543027e-09
139,NCR3,6.860952,1.5912409,3.5149671386410787e-11,3.733010979274363e-09
140,LAX1,6.8215556,3.4377615,1.0413234930513025e-10,1.032191887035314e-08
141,TENT5C,6.801289,1.6638985,5.0230489193070077e-11,5.248135814123521e-09
142,IDI1,6.78725,1.8066925,5.845363093784065e-11,6.07446361504044e-09
143,CYCS,6.752073,1.5490274,6.739715206918496e-11,6.929359320985511e-09
144,DDX24,6.7364635,1.4657675,7.703816193870497e-11,7.755576208923064e-09
145,GLS,6.735616,2.2396464,9.525920570147678e-11,9.491057664968273e-09
146,SLC38A2,6.6421027,1.8783684,1.397440278707357e-10,1.3711230023926145e-08
147,G3BP2,6.626263,1.4866623,1.4260573204859754e-10,1.3921344418016877e-08
148,AAK1,6.6240015,1.8612938,1.63840258691545e-10,1.5834341801244365e-08
149,MT-ATP8,6.6130047,1.24105,2.2525090303789338e-10,2.1447658644430744e-08
150,DNAJB9,6.601557,1.8322169,1.8644847695068244e-10,1.7929664731242492e-08
151,VPS13C,6.576437,2.3380814,2.621553628220804e-10,2.483922062739212e-08
152,SURF4,6.5727024,1.780095,2.1271237533117876e-10,2.0354047043447298e-08
153,HLA-C,6.5268235,0.98576903,4.243660449804521e-10,3.905986325441504e-08
154,H2AFX,6.522816,1.8907536,2.9897850615889394e-10,2.8190027051440296e-08
155,FOS,6.5081162,2.0718315,3.0770563432564086e-10,2.8872049543108312e-08
156,SDCBP,6.4894247,1.6519456,3.2788910257007184e-10,3.061723895447787e-08
157,WSB1,6.468077,1.650849,3.817752043703399e-10,3.547756214074183e-08
158,ZNF207,6.4619093,1.9908092,4.507616120919115e-10,4.10979773590781e-08
159,NCAM1,6.4571233,3.6032286,8.467261603562718e-10,7.577023126632582e-08
160,FNBP1,6.4446087,1.6632735,4.3633155747199393e-10,3.9970865755337304e-08
161,CHD2,6.429629,1.9665914,5.020630586196825e-10,4.556045474206499e-08
162,PNP,6.42139,1.7733765,5.234223528608381e-10,4.7276778777790375e-08
163,CBLB,6.4006214,1.93067,6.160276208031688e-10,5.538231573257884e-08
164,PRDM1,6.3463545,2.403175,1.1297024195265931e-09,9.970784505492932e-08
165,ITPRIP,6.342558,2.4511278,1.0800872144229986e-09,9.576608150267037e-08
166,ZC3HAV1,6.3178725,1.9395082,1.0465476854238562e-09,9.321990880902174e-08
167,IER3,6.2850084,2.490138,1.3371256220264337e-09,1.1694706401877347e-07
168,GNG2,6.266319,1.4783899,1.169972108091256e-09,1.027926858058904e-07
169,FEZ1,6.2345138,2.5745895,2.007147672024758e-09,1.7475746555210158e-07
170,HIC1,6.1620975,28.358938,5.422594891007866e-09,4.4984264655918905e-07
171,EGR2,6.153932,4.5678744,4.803886981824961e-09,4.019668029077691e-07
172,TNFSF14,6.1235776,2.257876,3.417589417832592e-09,2.9229462768710697e-07
173,FAM53C,6.1088986,2.6666589,4.239982080816838e-09,3.578804089087715e-07
174,TRBV6-4,6.107053,1.9506081,3.0070410760082214e-09,2.5947811142037014e-07
175,ELF1,6.10282,1.5743759,2.982665794640953e-09,2.5852891096239904e-07
176,RAB8B,6.100108,1.5869154,3.067024044434143e-09,2.634778122438558e-07
177,ARID4B,6.0704546,1.5820556,3.691722905220073e-09,3.1434939222466424e-07
178,STK17B,6.044876,1.3994061,4.088357825157856e-09,3.4659591404594825e-07
179,PRKCH,6.0276127,1.8748883,4.9889928929049016e-09,4.1565622252999504e-07
180,SUN2,5.9864464,1.6980835,6.105860529935312e-09,5.003940553825588e-07
181,SON,5.9821515,1.2067406,5.908542871785916e-09,4.880607913194443e-07
182,SKIL,5.977063,1.6037885,6.10962786850245e-09,5.003940553825588e-07
183,TNFRSF9,5.974374,3.7511375,1.1315399853085595e-08,8.927157704501693e-07
184,ABHD5,5.973796,2.6679435,8.499614564250292e-09,6.874018824786356e-07
185,RNF213,5.9684587,1.3661041,6.309985862048903e-09,5.14623277331406e-07
186,GPR171,5.9610724,1.8728926,7.19411349539432e-09,5.84264788875953e-07
187,C15orf48,5.959164,3.3993294,1.154894803147734e-08,9.074374654488842e-07
188,TRA2A,5.9289913,1.8383987,8.682703949265849e-09,6.992832693139984e-07
189,NABP1,5.893281,2.3097203,1.1691245407566546e-08,9.112100100115071e-07
190,MAPRE2,5.8873243,1.7616004,1.0416060790710767e-08,8.354026515504083e-07
191,EML4,5.8757668,1.4192827,1.0465538267167578e-08,8.359024345705873e-07
192,SATB1,5.8627977,1.5688883,1.1598132986356758e-08,9.07612601187408e-07
193,ELMSAN1,5.8458714,2.5381067,1.7368620459360313e-08,1.3322145430911726e-06
194,POLR2A,5.8352394,1.649547,1.3815132761566824e-08,1.0681308045933005e-06
195,HIST1H4C,5.8203397,1.5000414,1.4188018059747036e-08,1.0925904425372527e-06
196,DNAJB4,5.793639,3.08504,2.5891502581533512e-08,1.932265843237302e-06
197,SLAMF1,5.7757907,2.1010776,2.153680607595639e-08,1.6197856989967358e-06
198,SNHG12,5.7668934,1.8394846,1.9813243037355293e-08,1.5137161054112272e-06
199,JMJD1C,5.766817,1.7537601,2.0409570473373383e-08,1.5470454418817024e-06
200,ATP1A1,5.7556977,1.4602586,2.0021151929843024e-08,1.5235781324879363e-06
201,AMD1,5.7503552,1.6241236,2.1416335372761037e-08,1.6170169782035082e-06
202,IFRD1,5.7194796,1.8025092,2.61558223034302e-08,1.944484189626932e-06
203,BHLHE40,5.715445,1.6293968,2.6455898900389464e-08,1.959256972588613e-06
204,EFNB2,5.704115,3.7205684,4.336749501193314e-08,3.104630781798725e-06
205,STX11,5.7037535,1.8706458,2.8184247342394483e-08,2.079287469011996e-06
206,HMGCS1,5.6955767,2.647962,3.8361990584082137e-08,2.7864312136892105e-06
207,HBP1,5.695303,2.1501174,3.1709524546475354e-08,2.3304692013643427e-06
208,GADD45A,5.68148,2.2529547,3.841443904750553e-08,2.7864312136892105e-06
209,ARL5B,5.666402,2.8049004,4.5751241898420164e-08,3.263194666622005e-06
210,DENND4A,5.6634483,1.9912728,3.834369055564912e-08,2.7864312136892105e-06
211,NFKBIB,5.662796,2.0705373,3.849020301386617e-08,2.7864312136892105e-06
212,MARCKSL1,5.6380725,2.1595044,4.2371053855121255e-08,3.0559332088270104e-06
213,GLIPR1,5.624432,1.5596659,4.286455874153672e-08,3.080033665112131e-06
214,GOLGB1,5.621808,2.0169187,4.7408664175499407e-08,3.3689781979714264e-06
215,ZHX2,5.610786,2.919684,6.37791218109266e-08,4.371583849231916e-06
216,BCL2A1,5.6070633,2.229014,5.3871111551414305e-08,3.772734475280026e-06
217,ATXN2L,5.605312,2.1202047,5.420818422783139e-08,3.7826353535731154e-06
218,RANBP2,5.5961456,1.5656507,4.811581026381655e-08,3.4067051157117583e-06
219,HLA-E,5.5958605,0.864641,5.46213984973118e-08,3.7977590343688483e-06
220,TRA2B,5.588714,1.4054015,4.8917891557263535e-08,3.4508537441983465e-06
221,GCH1,5.581454,1.9979761,5.628141461605781e-08,3.885226653977791e-06
222,RUNX3,5.5716214,1.591027,5.528207689039501e-08,3.829918509729193e-06
223,BAIAP2,5.526096,3.1918192,1.0570362437283044e-07,7.094254706605693e-06
224,BZW1,5.524906,1.2777728,6.753251529216205e-08,4.612494657534276e-06
225,CHD1,5.518114,1.5476617,7.255801805643801e-08,4.938288489482008e-06
226,B4GALT1,5.5015492,1.6172638,8.014894739165815e-08,5.4357859794153e-06
227,ERO1B,5.501272,2.7951279,1.0981125046301118e-07,7.344434810379042e-06
228,KLRF1,5.493808,1.9269044,8.649740321217662e-08,5.845833240168398e-06
229,PABPC1,5.4855313,0.9648567,9.522650259844339e-08,6.413355640157882e-06
230,MT-ND1,5.449235,0.8911221,1.2924256187009827e-07,8.497039042133094e-06
231,CKS2,5.440222,1.7934377,1.1365531862806679e-07,7.5492909063982915e-06
232,SORL1,5.435485,1.8336871,1.173628669924887e-07,7.768859096225391e-06
233,HSPA5,5.429436,1.2779406,1.1063888865573858e-07,7.374272685609555e-06
234,ISG20L2,5.4187083,1.8217161,1.3113766425202006e-07,8.592406482465409e-06
235,PTGER2,5.408976,2.0436041,1.3441288277219494e-07,8.777252064539716e-06
236,FYN,5.4007597,1.323525,1.282214645526448e-07,8.458678117194783e-06
237,PTPRC,5.3958836,1.0136286,1.388958818612986e-07,9.039456230629765e-06
238,BAG3,5.393043,2.7696574,1.759979150797453e-07,1.1415650001934216e-05
239,PLCB1,5.3747244,2.1105876,1.800227832022082e-07,1.163766012212536e-05
240,AHNAK,5.32643,1.298454,1.8722948127839174e-07,1.2023118417375528e-05
241,MT2A,5.310917,1.4178157,2.029486080150881e-07,1.2989382928223966e-05
242,MT-ND5,5.2952147,0.9149836,2.56382733289063e-07,1.6194842652759145e-05
243,NUDT4,5.2936773,2.3715682,2.7621742986548573e-07,1.7390901309022714e-05
244,ERN1,5.2746024,1.5055798,2.4837728582328643e-07,1.5740605107141977e-05
245,KLHL21,5.2564964,3.48141,3.958172123968641e-07,2.444329360517248e-05
246,NXF1,5.247092,2.4390094,3.4240624563010923e-07,2.1212725390334554e-05
247,ODC1,5.245736,1.7345343,3.1358967187823517e-07,1.9552821831401314e-05
248,XBP1,5.245402,1.3420615,2.855879916622534e-07,1.7922500944284727e-05
249,LPXN,5.243317,1.3672616,2.8825015398632887e-07,1.8031026622659386e-05
250,LMNA,5.2274456,1.6711026,3.225865854980561e-07,2.004911932826986e-05
251,FOSL1,5.219669,3.1676555,4.5241113338043807e-07,2.7585661820537817e-05
252,CEMIP2,5.1880846,1.6945689,4.197586630730886e-07,2.567568100803712e-05
253,GPRIN3,5.187904,1.7720492,4.0782965154661145e-07,2.5104902339950486e-05
254,IL7R,5.1775446,1.1092988,4.1349948340891063e-07,2.537311592003439e-05
255,MYLIP,5.1615915,1.6565659,4.559094179772755e-07,2.771151956831985e-05
256,MYBL1,5.14804,1.6745058,4.758106546269974e-07,2.865091633422191e-05
257,HSP90B1,5.1469965,1.1579561,4.5877625649864724e-07,2.771151956831985e-05
258,CDK6,5.144477,1.9366311,5.20709632498623e-07,3.1257131945856783e-05
259,PDE7A,5.1265516,1.7709976,5.590182057906589e-07,3.3349576851011255e-05
260,ZFAND2A,5.115263,2.0619009,5.954459341098246e-07,3.530482963315583e-05
261,SDC4,5.1141768,3.574727,7.424693294257407e-07,4.283937214468699e-05
262,PIM2,5.112081,1.8255624,5.890552831087375e-07,3.5033383283719346e-05
263,MBNL1,5.1102,1.2251703,5.499125581910576e-07,3.290792519280171e-05
264,DUSP10,5.105196,2.4728935,7.159554674017696e-07,4.143324320182276e-05
265,BLK,5.101289,1.8080359,6.105152897667888e-07,3.5977591572872744e-05
266,PARP8,5.0983257,1.531519,5.983866099570414e-07,3.537068741241484e-05
267,ZEB2,5.097767,1.9737601,6.474806154719512e-07,3.781012935485603e-05
268,DIAPH1,5.0852523,1.65846,6.512123640340936e-07,3.791350537474396e-05
269,NFE2L2,5.0814323,1.2090822,6.325019126721623e-07,3.715996799404323e-05
270,HNRNPH1,5.081408,1.4686278,6.466494733112739e-07,3.781012935485603e-05
271,ARF4,5.0725336,1.159751,6.60763176265289e-07,3.835402833042573e-05
272,DKK3,5.071057,3.9759657,9.775232752092648e-07,5.47668040188982e-05
273,BRAF,5.064837,1.7638209,7.713091559181213e-07,4.39782733768182e-05
274,CRY1,5.058392,1.990982,7.999904848114143e-07,4.5346088213841135e-05
275,ATF3,5.0554695,2.076653,8.090723794142113e-07,4.572678368917336e-05
276,MATR3.1,5.053624,1.496392,7.762936191861402e-07,4.413229225073206e-05
277,SLC16A7,5.0534663,2.7350636,9.28282198625515e-07,5.2249021793922645e-05
278,NR1D2,5.0514965,1.5869722,7.611482421290637e-07,4.3656481816358075e-05
279,NCL,5.0466275,1.0384297,7.65329489894185e-07,4.376643109516184e-05
280,WIPF1,5.04371,1.1914891,7.595506553124686e-07,4.3656481816358075e-05
281,NASP,4.990236,1.5668604,9.95343754031844e-07,5.560404457133385e-05
282,INTS6,4.969586,1.4908735,1.111883029513019e-06,6.193540944512144e-05
283,HLA-A,4.956425,0.7150391,1.4340507275338944e-06,7.874649577415524e-05
284,UTRN,4.955902,1.5151724,1.2013071107225917e-06,6.654926253369627e-05
285,CD55,4.9484663,1.2468342,1.201598252587304e-06,6.654926253369627e-05
286,CHORDC1,4.9474707,1.5760329,1.2597162456031416e-06,6.956872946075178e-05
287,PRDM2,4.93715,2.023197,1.4771260618457937e-06,8.088206699551657e-05
288,TOB1,4.924842,1.4791145,1.4027957228115246e-06,7.724968241089447e-05
289,TCP1,4.8930116,1.4294975,1.6075607430859877e-06,8.752828620594099e-05
290,NUFIP2,4.8919635,2.0957232,1.8102238142829563e-06,9.801068937332006e-05
291,GPBP1,4.8901834,1.252714,1.5911433192856824e-06,8.687912208608178e-05
292,CCL4L2,4.883723,1.8453963,1.7332374158002148e-06,9.410602811798413e-05
293,TMEM259,4.874985,1.9154341,1.8584795263081776e-06,0.00010006281549863724
294,MYC,4.874105,2.0656636,1.9515842090325344e-06,0.00010420489275245816
295,ZBTB21,4.8691473,2.451473,2.153955413876372e-06,0.00011406521697209971
296,NFKB2,4.86157,1.5676911,1.8913592612358344e-06,0.00010126892842223668
297,FGFR1OP2,4.8588843,1.4213523,1.8584341070731076e-06,0.00010006281549863724
298,PRRC2C,4.853328,1.1426743,1.8868058009164917e-06,0.00010126892842223668
299,SEC24A,4.8521028,2.7500443,2.219302638896155e-06,0.00011720464674104859
300,SLAMF7,4.8382688,2.1568093,2.286837413221473e-06,0.00012011489228303761
301,SAT1,4.8367414,1.263931,2.0555346904247865e-06,0.000109452975292619
302,AKIRIN1,4.8325157,1.5513964,2.1527253111850693e-06,0.00011406521697209971
303,PRF1,4.816179,1.2118019,2.2489379560585103e-06,0.00011844610831786089
304,GSE1,4.814895,2.4535434,2.6775823510635483e-06,0.0001393394659566219
305,RELB,4.80803,1.2806863,2.3628496778180764e-06,0.00012377106076570622
306,SYTL3,4.805557,1.4125962,2.45542971452326e-06,0.00012827297554600023
307,MMP9,4.7862763,3.4218032,3.4435110912500994e-06,0.00017515691021782414
308,ARL4A,4.784747,1.5880098,2.681684584606723e-06,0.0001393394659566219
309,CD44,4.773674,1.0559481,2.741030678153737e-06,0.00014166144913912724
310,GLA,4.772199,2.2476027,3.2278768201926964e-06,0.00016549504259285046
311,TANK,4.7654414,1.4482734,2.8867942598306815e-06,0.00014879692332871264
312,NR3C1,4.756997,1.3299072,2.9805435399722877e-06,0.0001532205480960754
313,CRTAM,4.751966,3.2727196,3.891881358430845e-06,0.0001969271591023817
314,ZDBF2,4.746813,2.3695045,3.70594481346927e-06,0.00018801104278096464
315,MSN,4.7329144,1.1573507,3.3044145950442564e-06,0.00016897097806246146
316,CD96,4.727051,1.206783,3.4121869217032174e-06,0.00017402153300686407
317,TRGC1,4.7245755,2.4796598,4.0018171623003746e-06,0.00020196115908643325
318,PPP1R15B,4.7137465,2.1505816,4.141352758772237e-06,0.00020791742201119108
319,EHD1,4.6999464,1.694026,4.054606884108972e-06,0.00020409243870557893
320,TRAV6,4.699006,2.2206664,4.390675213448531e-06,0.000218168023652305
321,PDCD6IP,4.689366,1.8388034,4.3419239865507445e-06,0.00021686059104919728
322,DUSP16,4.6874743,1.5410408,4.219563810327029e-06,0.0002112952043777491
323,GOLGA4,4.680285,1.6591283,4.432569249559954e-06,0.00021968495134549833
324,H2AFZ,4.6712894,1.1128508,4.390580894338393e-06,0.000218168023652305
325,IPCEF1,4.666321,2.7904317,5.4720978591583965e-06,0.0002684522322834331
326,SIAH2,4.6661,1.4672905,4.676655594929328e-06,0.00023118945267107158
327,KLF10,4.652449,1.8452303,5.018760413344262e-06,0.0002474684184426817
328,SPIDR,4.637829,2.9488528,6.446344420182314e-06,0.00031228418871604997
329,PTBP1,4.6318855,1.3413187,5.2782870842548156e-06,0.0002596030815561357
330,DPP4,4.6175976,1.773814,5.870603163364425e-06,0.0002865476983451287
331,KLRG1,4.609393,1.1520464,5.805562992632443e-06,0.00028409044831542404
332,DYNC1H1,4.6062617,1.69398,6.185263484275953e-06,0.000300389341426055
333,IL26,4.597507,4.3661313,8.181215877739555e-06,0.00038382214005055305
