,names,scores,logfoldchanges,pvals,pvals_adj
73,TECR,8.483243,0.9990041,7.918744623506226e-17,1.3194949554116537e-14
74,MZB1,8.4801,0.81240726,8.280851834261925e-17,1.3680391889269124e-14
75,RPS26,8.469785,0.8998277,8.874863846741444e-17,1.441531456249289e-14
76,RPLP1,8.447786,0.58825165,1.0793104140409698e-16,1.7241314870246203e-14
77,ATRAID,8.439486,1.2045932,1.2300912820503163e-16,1.9174543863508517e-14
78,SPCS2,8.4326515,0.84061706,1.218485687454501e-16,1.9148056790900854e-14
79,GSTP1,8.411388,0.9050393,1.405618665799756e-16,2.1735362552994788e-14
80,RPS3,8.388337,0.76000607,1.8329526090050327e-16,2.767901639020178e-14
81,MRPS24,8.359912,1.1917899,2.2226491688880323e-16,3.2795103653005174e-14
82,RPL15,8.285947,0.80116475,3.8948112882104665e-16,5.703242984077281e-14
83,RPS27A,8.282638,0.6935492,3.95183445574147e-16,5.743233698874201e-14
84,IGKV3D-11,8.271064,3.4595797,9.01914748839898e-16,1.272489794184408e-13
85,RHOA,8.246714,0.9837219,5.15661410949412e-16,7.383125490549025e-14
86,IGKV3-11,8.166445,2.1054559,1.228372045860953e-15,1.7078838426994496e-13
87,NDUFA4,8.157997,0.934636,1.0287659657197556e-15,1.4409432863331273e-13
88,RPS5,8.141006,0.78581464,1.2370207355679183e-15,1.7078838426994496e-13
89,IGHV4-4,8.062507,3.16194,3.4779932889324942e-15,4.734234667730717e-13
90,COX4I1,8.031654,0.8758823,2.744007112334498e-15,3.761625069100249e-13
91,RPL7,7.9477367,0.9205636,5.160268736219682e-15,6.926585722388211e-13
92,IGHV4-31,7.9317017,3.2898886,9.913807359989896e-15,1.269032996432084e-12
93,IGHV4-39,7.9151144,2.6534154,8.507152398425255e-15,1.1110455993862282e-12
94,PSMB9,7.8958607,1.0754975,7.786694934261104e-15,1.0261518467805972e-12
95,EIF3K,7.874471,0.9798644,9.015396387188373e-15,1.1695207836776112e-12
96,KDELR2,7.866273,0.9236846,9.567511150890258e-15,1.2328694869037186e-12
97,TAPBPL,7.8414516,1.2446533,1.23883753494348e-14,1.5650647524785963e-12
98,RPL10,7.8412857,0.67173916,1.1728172235665776e-14,1.4914068496262093e-12
99,NDUFAB1,7.8342385,1.1320496,1.2717465639861457e-14,1.5962070996940396e-12
100,RPS13,7.8196464,0.7763245,1.3777640650091509e-14,1.7181162330685083e-12
101,DERL3,7.812282,0.85923296,1.452892226661083e-14,1.8001893493033377e-12
102,RABAC1,7.76876,0.854496,1.981851977419203e-14,2.3942010544709858e-12
103,RPL19,7.7036552,0.6690437,3.264813133074942e-14,3.895405743778121e-12
104,NAXE,7.6614113,1.2247941,4.62345900554537e-14,5.482628166759905e-12
105,LY6E,7.546517,1.0061204,1.0220199256765816e-13,1.1758704252025384e-11
106,RACK1,7.542187,0.72792715,1.0544095080406291e-13,1.2059574781607881e-11
107,EEF1B2,7.534356,0.7752077,1.1212485173853896e-13,1.274859564267188e-11
108,CD59,7.477528,1.0982395,1.7161283792939954e-13,1.928549153684514e-11
109,NUCB2,7.446684,0.99460965,2.091599669674377e-13,2.3369092494298285e-11
110,TMEM258,7.430298,0.7645742,2.409946824975653e-13,2.677118516089333e-11
111,CLIC1,7.4217134,0.9196985,2.4940448475608564e-13,2.754708163343074e-11
112,ISG15,7.416282,1.1120626,2.611735403738802e-13,2.8683087283447334e-11
113,ATP6V1G1,7.3970428,0.98997617,2.978167930761046e-13,3.2522603352361723e-11
114,IGLL5,7.3924727,1.1868727,3.315505578591737e-13,3.6003037825056e-11
115,SUMO2,7.353626,0.94833195,4.071524280490365e-13,4.347983028596589e-11
116,CHCHD2,7.353114,0.86368823,4.0600716885178425e-13,4.347983028596589e-11
117,REEP5,7.338927,0.9468371,4.5260445731253047e-13,4.806808546919726e-11
118,RPL18A,7.3375664,0.6151172,4.600398455287093e-13,4.859076597936842e-11
119,SRP14,7.3323607,0.8607795,4.707252850472978e-13,4.9449179536300093e-11
120,SPCS3,7.3308425,0.7946434,4.77715468407632e-13,4.991222858838442e-11
121,RPL8,7.318315,0.6139431,5.27310929419323e-13,5.450477515907003e-11
122,IGHV3-30,7.2833986,2.789813,8.851904769221647e-13,9.052828956840488e-11
123,IGHV4-34,7.266806,2.4536643,8.959800678625563e-13,9.114946700902816e-11
124,ADIPOR1,7.259644,1.1814797,7.985605332349704e-13,8.21030667388231e-11
125,NPC2,7.219445,0.85464007,1.0403295846066224e-12,1.0473192990031981e-10
126,NDUFB4,7.205609,0.8891482,1.1494475395759058e-12,1.1511746887286364e-10
127,ARPC3,7.1968265,0.9827467,1.233908727196965e-12,1.229392875669595e-10
128,HLA-DPA1,7.1894193,1.3200046,1.3482467399074914e-12,1.329605165085301e-10
129,IFI35,7.1883936,1.0703311,1.3120360667983615e-12,1.3005305197510529e-10
130,TMED2,7.172779,0.86980486,1.4458597101491782e-12,1.411465774619872e-10
131,SELENOM,7.150555,0.9181991,1.683440973545154e-12,1.626961528882714e-10
132,AC233755.1,7.1469045,3.5586913,2.683444205636227e-12,2.5057146401324943e-10
133,SLC25A6,7.144236,0.8042342,1.7566441259446231e-12,1.6892624035016727e-10
134,IGKV1-33,7.1388755,4.0324693,3.1339135216457006e-12,2.8845435457090356e-10
135,HLA-DMA,7.1368933,1.3582121,2.009480220781115e-12,1.9039825091901063e-10
136,POMP,7.1284056,1.0812334,2.0017586290183874e-12,1.9039825091901063e-10
137,SERP1,7.1191916,0.75522786,2.088985874759337e-12,1.9600974744283116e-10
138,COX7C,7.0748787,0.7857246,2.8387762231551647e-12,2.638014693142605e-10
139,JTB,7.0746307,0.95261693,2.8639542254035867e-12,2.6486780489390393e-10
140,GNG5,7.0469856,0.86616886,3.4287935262670234e-12,3.141002372948592e-10
141,PARK7,7.0366125,0.9658069,3.7202769880178715e-12,3.391944995348936e-10
142,KDELR1,7.021832,0.812011,4.072207090398403e-12,3.695384546962945e-10
143,COPZ1,7.0059958,1.0885644,4.7319946965976525e-12,4.2344780319692604e-10
144,RAN,7.002933,1.042098,4.672127374801678e-12,4.2003511640717043e-10
145,RNASEK,6.975827,0.91370124,5.568017542733001e-12,4.959641063755123e-10
146,RPS16,6.9720507,0.65629125,5.7961496863181555e-12,5.139164095726772e-10
147,TXNDC15,6.969492,0.9126777,5.840709317145463e-12,5.15502604525592e-10
148,LAPTM4A,6.946146,1.264868,7.102839571000259e-12,6.212252763251765e-10
149,RPS15A,6.940637,0.6183013,7.2029135422066864e-12,6.271401615194282e-10
150,ATP5PD,6.928724,1.1180612,7.902929031066019e-12,6.850032073608748e-10
151,SELENOT,6.894527,0.98913807,9.678725070220826e-12,8.314670083657704e-10
152,RPL3,6.869925,0.5838501,1.1673137412086838e-11,9.939650794635527e-10
153,TMEM208,6.840775,0.9143252,1.3907779431787809e-11,1.1790503010395901e-09
154,RNF181,6.8314285,1.0604926,1.4878667451647032e-11,1.2558504942047403e-09
155,RPL27,6.831278,0.7086286,1.5005637781697783e-11,1.261060750793202e-09
156,CD9,6.820482,1.8005679,1.831845551057136e-11,1.5196456075701023e-09
157,RPL26,6.811107,0.63858384,1.692638192075083e-11,1.4102156730439343e-09
158,PLPP5,6.7668095,0.77552664,2.2575965530988682e-11,1.8568971819084266e-09
159,TRMT112,6.7628508,0.84058166,2.316895674841708e-11,1.8975964618226855e-09
160,PSMA6,6.7624874,1.1534381,2.3574337359550046e-11,1.9145729698434574e-09
161,UQCRH,6.761274,0.8226294,2.3366915100707865e-11,1.9057346075172247e-09
162,RPS24,6.753666,0.62725943,2.51559922716279e-11,2.034477718068183e-09
163,SNRPC,6.745841,1.2326425,2.7146552325313722e-11,2.177243609526925e-09
164,PSAP,6.7379856,0.706776,2.7372726813331905e-11,2.1863117213838528e-09
165,CSNK2B,6.7205443,1.0634327,3.1223218168175434e-11,2.483594995772276e-09
166,MPC2,6.70663,1.3865104,3.5706417464109003e-11,2.794207867059769e-09
167,NDUFA12,6.7037473,1.3205143,3.595251264958308e-11,2.8021214395314167e-09
168,RPN2,6.6895504,0.8172934,3.743180975031613e-11,2.905700605075745e-09
169,IFI27,6.6768117,1.3384337,4.249606743137054e-11,3.2466659580275147e-09
170,SMDT1,6.675027,0.90509176,4.138430024613219e-11,3.174274362926544e-09
171,PSMB6,6.6693745,0.8931613,4.2915260352004806e-11,3.2657837297003974e-09
172,MIF,6.640471,0.6534649,5.2457397406422194e-11,3.9317729512803e-09
173,BTF3,6.636193,0.81532645,5.298610756362558e-11,3.954318428947176e-09
174,RPL36AL,6.6306763,0.67278194,5.533930448611459e-11,4.114051601585035e-09
175,KRT10,6.616164,0.80562216,6.033775554844034e-11,4.46846159768507e-09
176,PSMB1,6.6118484,0.88209504,6.213846976745465e-11,4.58425374860737e-09
177,IGKV1D-27,6.587484,8.126562,1.146434726730542e-10,8.057977030172598e-09
178,CD74,6.571509,0.7797465,8.08364853442612e-11,5.8740166361625e-09
179,LAP3,6.5678873,1.0770746,8.338931285421344e-11,6.036824075502216e-09
180,NME2,6.53096,0.7129837,1.0538270271096972e-10,7.461326962272285e-09
181,TMEM147,6.520209,1.0242792,1.1317354201361362e-10,7.983691217449408e-09
182,RPS6,6.5051594,0.5881342,1.2594556478143074e-10,8.788454229820486e-09
183,RPS8,6.497603,0.5283482,1.3141872591242936e-10,9.120117613343015e-09
184,GMFG,6.4749017,1.101186,1.536817502518845e-10,1.0571226158785322e-08
185,RPL18,6.4600368,0.5509647,1.6577347638247648e-10,1.1362537322684001e-08
186,RPL32,6.454635,0.58051026,1.7239959950645e-10,1.1774953564876931e-08
187,XBP1,6.4229283,0.6158278,2.084091748796889e-10,1.3987294934894122e-08
188,SELENOK,6.416814,0.6786381,2.159814763669308e-10,1.444534933112943e-08
189,PRDX2,6.4071865,0.86023736,2.2918526631822763e-10,1.5275593147120765e-08
190,RPL22,6.40352,0.6600447,2.352129259902618e-10,1.5623473011909864e-08
191,TXNL4A,6.397843,0.8880288,2.453747665059173e-10,1.618719748052176e-08
192,EMC4,6.388046,1.0634558,2.6011627084027287e-10,1.7101317683917123e-08
193,OSTC,6.382525,0.7980934,2.677315464194566e-10,1.7542315460141275e-08
194,HLA-DRB5,6.3756495,1.7723484,3.1196344481757257e-10,2.0371423732698852e-08
195,TSTD1,6.357037,1.2499788,3.2372823738671775e-10,2.0997795639086803e-08
196,SPAG4,6.3504767,0.9496932,3.309882787372523e-10,2.1331012524871e-08
197,RPL10A,6.345556,0.66051215,3.38545142097521e-10,2.173999684917935e-08
198,PPIA,6.33582,0.69859594,3.6115602436684597e-10,2.311518144035353e-08
199,RNASEH2C,6.3251686,1.0729933,3.8949911261914443e-10,2.4846958243615325e-08
200,RPS12,6.3194118,0.54786086,4.0154410699859345e-10,2.5531072513736228e-08
201,RPL29,6.311856,0.56499165,4.2292293298911997e-10,2.6802220890972783e-08
202,COX16,6.306853,1.1943662,4.533962350446344e-10,2.854624047940631e-08
203,CD38,6.3006926,0.7563884,4.4556269485044117e-10,2.814471022471953e-08
204,ACP1,6.2871976,1.0968087,5.021299369713139e-10,3.1107915229867066e-08
205,SLC25A5,6.2686334,0.9098416,5.458387873452389e-10,3.3626090511231243e-08
206,ATP6V0C,6.2680116,0.84566987,5.462565275247871e-10,3.3626090511231243e-08
207,DCTN3,6.251674,1.2344664,6.327994859193817e-10,3.846346309225072e-08
208,FKBP11,6.2513237,0.5936792,6.147040746676173e-10,3.7481435518139986e-08
209,ATP5PF,6.2264266,0.75404894,7.046331476249277e-10,4.242945205745242e-08
210,RTRAF,6.224896,0.9701169,7.167435172239735e-10,4.3024644237335974e-08
211,ATP6V1F,6.2116947,1.0010791,7.861124732142693e-10,4.689743208258831e-08
212,VPREB3,6.195146,2.4052424,9.889894341181326e-10,5.810388076616834e-08
213,PPIB,6.1899805,0.6560115,8.851675053907198e-10,5.248283040397921e-08
214,TMED4,6.1814356,0.91194904,9.341103000523517e-10,5.521534553428717e-08
215,MRPL40,6.1737823,1.0613962,9.96749611361512e-10,5.8382343145474745e-08
216,HSPB11,6.1605883,1.3474752,1.1124668652240547e-09,6.437985640094537e-08
217,FAU,6.159352,0.56258374,1.0803945546395039e-09,6.273012519630915e-08
218,RPL30,6.1584344,0.57674026,1.0807145579373452e-09,6.273012519630915e-08
219,RPL11,6.1478906,0.53432584,1.1465259146856495e-09,6.590077685142568e-08
220,MZT2B,6.0979743,0.73811346,1.5409837040394018e-09,8.786334517810501e-08
221,GAPDH,6.0959888,0.63255626,1.5638426132953607e-09,8.890445256584125e-08
222,GPR160,6.073783,1.9142607,2.0133322307753705e-09,1.1312703107167773e-07
223,DNAJC15,6.058786,0.8913283,1.951371624346008e-09,1.1061015286505568e-07
224,NDUFB10,6.0573545,0.8595466,1.968324835165084e-09,1.111551559302247e-07
225,RPSA,6.047388,0.6381899,2.085758905341992e-09,1.1685690980103004e-07
226,MRPL51,6.0250697,0.934104,2.410734985031016e-09,1.3428558076560375e-07
227,PSMB3,6.023696,0.9363333,2.4542481775280738e-09,1.363165604121843e-07
228,PEBP1,6.017694,0.8982475,2.4947385948896405e-09,1.3816848796739788e-07
229,ERP29,6.0117583,0.81176186,2.5877217852944062e-09,1.4290878396558736e-07
230,TUFM,5.990574,0.8502002,2.936456368251736e-09,1.6170588359526443e-07
231,MRPL20,5.973079,0.9081434,3.259633100406902e-09,1.7798149208408194e-07
232,ATP5F1A,5.9612646,0.83854944,3.511319109119773e-09,1.9011284890805628e-07
233,SDF2L1,5.951102,0.68125963,3.6969275999944228e-09,1.9904711303702562e-07
234,RPS25,5.91128,0.5546202,4.713749935122588e-09,2.4962211642735484e-07
235,UBE2L6,5.9058614,1.018661,4.8818490844502454e-09,2.5781765287797487e-07
236,HAX1,5.8977304,0.8581385,5.0904305216013555e-09,2.6810063093196895e-07
237,IGKV1-37,5.89759,3.1737165,5.7149470212962784e-09,2.9855192155306965e-07
238,TPT1,5.8772116,0.48337188,5.783377050936367e-09,3.013123854920459e-07
239,LDHB,5.8736486,0.89155185,5.8357623645707845e-09,3.032243299591094e-07
240,YIF1A,5.848115,0.95403355,6.8302406968174544e-09,3.5394563653829644e-07
241,SRSF9,5.8154078,0.78207,8.162550160573671e-09,4.1961152141949063e-07
242,FTH1,5.7986875,0.58221906,9.019838489757491e-09,4.6245214368308364e-07
243,PLD3,5.78745,0.9055978,9.65620821421164e-09,4.898814923162646e-07
244,PPP1CA,5.7751856,0.9786644,1.0332486704283031e-08,5.214533564153699e-07
245,COX6B1,5.7695565,0.6669097,1.0631330756126948e-08,5.351380004822338e-07
246,COX5B,5.7556295,0.71928257,1.1513145135671484e-08,5.750325124738867e-07
247,MYL6,5.741188,0.58028257,1.2540508368472688e-08,6.199373049979759e-07
248,RPS9,5.7318683,0.52242106,1.3355075583615756e-08,6.568454350018039e-07
249,CYTIP,5.7233477,0.7738961,1.39559550441466e-08,6.846564848941868e-07
250,RPL12,5.6994257,0.5218954,1.6013261757996278e-08,7.816170114149243e-07
251,RPL35A,5.683903,0.5015274,1.764154821472446e-08,8.567675513628368e-07
252,RPS3A,5.680999,0.5106861,1.7979328714447698e-08,8.688061118038988e-07
253,ARPC2,5.6801605,0.73428625,1.769403350439831e-08,8.57162841119085e-07
254,GYPC,5.6759005,0.7485631,1.8130772433197278e-08,8.739394023971825e-07
255,RPS23,5.673798,0.52729887,1.8452882474706094e-08,8.872531476457566e-07
256,FTL,5.6721973,0.4895744,1.897490539930019e-08,9.078365011462213e-07
257,MYDGF,5.666894,0.6557271,1.9098896696060605e-08,9.115125289830998e-07
258,HLA-DRB1,5.6448016,1.2339056,2.247866590880132e-08,1.070172742244386e-06
259,EMC6,5.615739,1.0905141,2.6076693513927477e-08,1.2323628580212817e-06
260,ATP5MF,5.608856,0.75862074,2.6438928881237828e-08,1.2464342837693804e-06
261,PRCP,5.606001,1.2102383,2.7196811254147386e-08,1.2790441964268e-06
262,PYCARD,5.604149,1.1145616,2.7602872268880936e-08,1.2949900924398049e-06
263,COPS6,5.587118,1.1064713,3.050882940536771e-08,1.4278575389257929e-06
264,NDUFB5,5.5821533,1.1085273,3.136197097968862e-08,1.4642404276966216e-06
265,SH3BGRL,5.5781107,1.030358,3.16383778871172e-08,1.4700437648559817e-06
266,MDH2,5.576273,0.9367282,3.223780430405127e-08,1.4943034038201604e-06
267,CREM,5.5733347,1.138103,3.272297526431892e-08,1.5095522407733183e-06
268,ATP5MC1,5.5717435,0.7306735,3.253532220566285e-08,1.5044862270652087e-06
269,MANF,5.566655,0.6927429,3.34529130713688e-08,1.5358939590415383e-06
270,LSM10,5.542945,1.063851,3.896217277735414e-08,1.7719996179140662e-06
271,BCAP31,5.5423574,0.9283994,3.858555937026983e-08,1.7590100874244002e-06
272,RPL14,5.5376554,0.5060956,3.953436513850843e-08,1.7938022154042945e-06
273,CHID1,5.534538,0.89941484,4.049744469865499e-08,1.8331969755978975e-06
274,NEDD8,5.5305343,0.91637,4.116606647390464e-08,1.8591095768086513e-06
275,CD53,5.5293117,1.0215136,4.18270342078916e-08,1.8845565132968224e-06
276,TRAPPC1,5.5179596,0.9999182,4.438320741013142e-08,1.9904478330172395e-06
277,PAIP2,5.508039,0.9901362,4.686350103947138e-08,2.091973698826657e-06
278,ARF1,5.505033,0.6599696,4.704727961787741e-08,2.095338404916941e-06
279,C18orf32,5.4964595,0.975691,5.0172832537496054e-08,2.2242905507276634e-06
280,PSMA5,5.489471,1.0311346,5.173057930062292e-08,2.2881015270062713e-06
281,TMEM219,5.4835234,0.856132,5.350119315507139e-08,2.3556368166158883e-06
282,NDUFV2,5.4820194,0.7389824,5.339439577117526e-08,2.3556368166158883e-06
283,NUDT22,5.4811144,0.96763754,5.41797111776111e-08,2.3800900848910112e-06
284,IGKV1D-43,5.4762554,27.36347,6.927059885085739e-08,2.96880577647056e-06
285,TALDO1,5.4760017,1.044011,5.6042267768757966e-08,2.4507714789645312e-06
286,NENF,5.475549,0.76713604,5.536053521661302e-08,2.426448492521345e-06
287,CNIH1,5.474999,1.1831809,5.71410936365056e-08,2.493183293228029e-06
288,BSCL2,5.4639897,0.9538483,5.9287590590871076e-08,2.5694390998451724e-06
289,AKR1A1,5.451022,0.7403603,6.326425086788202e-08,2.7234625947111175e-06
290,RPL17,5.447437,0.5259953,6.50011197134586e-08,2.7920147620920916e-06
291,PSMD4,5.432758,1.1484289,7.178248257654399e-08,3.042727205530743e-06
292,NDUFAF3,5.432631,0.7612474,7.015900415173492e-08,2.9936057201962122e-06
293,HSD17B10,5.424744,1.2049282,7.431293003983757e-08,3.1430954589497165e-06
294,IGKV1-8,5.4220424,3.164369,8.596552094966782e-08,3.558088981661947e-06
295,IGKV1D-37,5.4144726,5.842656,9.564999966651924e-08,3.925305400327283e-06
296,GTF2A2,5.408401,1.0293822,8.039797168867086e-08,3.363663192143548e-06
297,RPL24,5.4082417,0.5175982,8.007924987028592e-08,3.357596140439819e-06
298,BST2,5.4017296,0.62208956,8.271190111384882e-08,3.4381469604937286e-06
299,EIF3F,5.390928,0.84318995,8.818513987330082e-08,3.6421593346389565e-06
300,IGKV1-13,5.387902,26.152254,1.1053243882837576e-07,4.460295428212266e-06
301,IGKV1D-17,5.3844147,26.01423,1.1257549903471934e-07,4.533274626754354e-06
302,HINT1,5.3816814,0.6608348,9.241072567823966e-08,3.8085435322701374e-06
303,MX1,5.3776593,0.9487755,9.438522218143191e-08,3.881642467116803e-06
304,PRDX3,5.369558,1.035252,9.91603060144581e-08,4.052155507301186e-06
305,CAP1,5.3645988,1.0116855,1.0309712221626497e-07,4.19529321119618e-06
306,PSMD8,5.3597455,0.7049919,1.0375252002519291e-07,4.213093402451584e-06
307,UQCR11,5.3550897,0.65957123,1.0641345530226781e-07,4.312087374292525e-06
308,ECH1,5.351835,0.904399,1.0950663949512341e-07,4.428146097910545e-06
309,NDUFB6,5.32717,0.849381,1.238680393495229e-07,4.967313968022672e-06
310,UXT,5.3208957,0.783131,1.2783080732647235e-07,5.105044782672281e-06
311,SEC13,5.315142,0.73751664,1.3191810583665236e-07,5.257412510755987e-06
312,VAMP8,5.314535,0.9559412,1.3466672712113682e-07,5.35591186939188e-06
313,GTF3A,5.305679,0.8012381,1.3872454580092572e-07,5.494685954479699e-06
314,MEF2B,5.304012,1.2060165,1.4534290839203884e-07,5.745057415766296e-06
315,COMMD6,5.2895513,0.9033126,1.516905549408954e-07,5.983728033576667e-06
316,PSMB2,5.284412,0.948639,1.5621286232360012e-07,6.1495690750567556e-06
317,RPS2,5.282655,0.4706452,1.571631746770976e-07,6.174404478320366e-06
318,TM9SF1,5.281563,1.0522469,1.5965819501854142e-07,6.259702335726952e-06
319,SARAF,5.275186,0.6600321,1.6326978782272736e-07,6.362811836446343e-06
320,IGKV3OR2-268,5.2751284,1.2756518,1.6825371562916024e-07,6.543613821722411e-06
321,PTPRCAP,5.26885,0.7876369,1.6892858935681343e-07,6.556668079674391e-06
322,FDX1,5.2670107,0.98891944,1.7144754995636179e-07,6.627819386213034e-06
323,PSMB8,5.2639894,0.80213594,1.7320562717759485e-07,6.6824182988337945e-06
324,RPS19BP1,5.259713,0.7975657,1.7745365132643295e-07,6.819088720653324e-06
325,ARHGDIB,5.258906,0.84195757,1.779561711298362e-07,6.8248310154138965e-06
326,FUNDC2,5.242234,1.1091143,1.9667844452212213e-07,7.513038842229444e-06
327,C11orf58,5.2347517,0.82543147,2.0265550886312586e-07,7.726091382278816e-06
328,MAGED2,5.2340913,1.1240737,2.0634109227428512e-07,7.835691498172213e-06
329,VDAC2,5.2312756,0.8679368,2.0717848418398422e-07,7.852064550573002e-06
330,DDOST,5.223625,0.7943401,2.1411933472783758e-07,8.099241919675876e-06
