,names,scores,logfoldchanges,pvals,pvals_adj
80,TMSB4X,7.3851943,0.5282493,2.606855156996643e-13,1.182160087433361e-11
81,NOP10,7.3628693,1.0803483,3.147868981508561e-13,1.404528484186199e-11
82,CASP9,7.313563,1.9141463,5.014626766491793e-13,2.172519886402661e-11
83,DYNLT1,7.2871094,1.3140769,5.533289518723201e-13,2.386569250419969e-11
84,IFITM3,7.286513,2.0443332,6.106939008400045e-13,2.622335823319391e-11
85,OASL,7.2727256,2.4099033,7.15369123055979e-13,3.0315719016143e-11
86,RPL22,7.260829,0.57010186,6.244275608899344e-13,2.669496592359634e-11
87,ATP5MF,7.20439,1.0581583,9.715576853943514e-13,4.0465586085448424e-11
88,HES4,7.182944,2.6621068,1.3883495037159849e-12,5.637337974398232e-11
89,RPL10,7.1592016,0.3687732,1.2845747926682188e-12,5.259981466434063e-11
90,CLEC2B,7.1451774,1.582403,1.5882933362392071e-12,6.382440033761236e-11
91,MACROD2,7.1251965,2.745861,2.062402505502753e-12,8.136010209207915e-11
92,ATP5F1E,7.112506,0.66720164,1.7959719866957044e-12,7.172432158390314e-11
93,LAP3,7.0653663,1.2695603,2.6190001260574067e-12,1.0227801498319559e-10
94,MX2,7.0637937,1.2729499,2.6780648337006734e-12,1.0416545161782839e-10
95,CD38,7.048027,2.1600285,3.2723053921679732e-12,1.2601622094561148e-10
96,COX5B,6.9412184,0.85001266,5.962555989534827e-12,2.2427761473039043e-10
97,BAK1,6.9121356,1.8126159,7.955143859272501e-12,2.9465913581034347e-10
98,ACTB,6.855786,0.44767958,1.1005762876644237e-11,3.9852770834475375e-10
99,GABARAP,6.766996,0.7292541,1.9172360615635335e-11,6.656821953289199e-10
100,GUK1,6.749978,0.9158729,2.195903078295246e-11,7.516804734855809e-10
101,SNRPD1,6.71305,1.0876548,2.8353196127097042e-11,9.537386198107912e-10
102,SEC61B,6.7106013,0.88000745,2.8221605200818408e-11,9.509603044143828e-10
103,KIFC1,6.6523557,3.7156174,5.126583474926559e-11,1.6528547950971692e-09
104,TYMS,6.6335883,6.1485634,6.310201032566384e-11,1.9979558212248113e-09
105,TGIF1,6.624435,1.1556764,5.125022718485215e-11,1.6528547950971692e-09
106,ABRACL,6.6087,1.4056381,5.859874664584677e-11,1.8644968420479345e-09
107,RPS27L,6.607001,1.0620714,5.6540196793714716e-11,1.8138655860648082e-09
108,IFI44,6.5842676,1.7503829,6.917970411843598e-11,2.1761894282572507e-09
109,SH3BGRL3,6.5629334,0.66786337,7.384807204243786e-11,2.3080792757998013e-09
110,RPL35A,6.557621,0.42776313,7.578236406954595e-11,2.3609308254025957e-09
111,ATP6V1F,6.5243974,0.9650668,9.640490143012817e-11,2.9559600819231558e-09
112,BTG1,6.5184293,0.5033612,9.90407366230228e-11,3.022455435717373e-09
113,RPS12,6.50922,0.37858573,1.0437995267046059e-10,3.1754083093745605e-09
114,LSM2,6.4984603,1.081602,1.1545290628128133e-10,3.4903823333541888e-09
115,RPL8,6.497233,0.37158015,1.1210933478209917e-10,3.394586706374045e-09
116,SH2D2A,6.445656,1.9577523,1.7469220878097105e-10,5.152889179680649e-09
117,ARPC2,6.4158945,0.66405565,1.9191005359286605e-10,5.6096117924456885e-09
118,RPL32,6.3951297,0.3892144,2.156135072479019e-10,6.274126779871856e-09
119,SELENOH,6.3283734,0.7913856,3.35054433076426e-10,9.465897367656992e-09
120,RPL7A,6.2987733,0.3538818,3.966935999955083e-10,1.0999180117589745e-08
121,BCAR3,6.277486,1.3218652,4.714280872544614e-10,1.2941934576409959e-08
122,VDAC1,6.259513,1.0334883,5.233269467531271e-10,1.4245796226551816e-08
123,UQCRQ,6.2162066,1.0305861,6.814939793089238e-10,1.824429881987159e-08
124,NAA38,6.212776,1.2850391,7.109659733769006e-10,1.8954860683066293e-08
125,OAS3,6.141302,1.7604553,1.1335611561765453e-09,2.9102233439458424e-08
126,PSME1,6.1318574,0.6481992,1.1248639313225385e-09,2.891719740799887e-08
127,ATP5MC3,6.1195827,0.895886,1.2315780326419046e-09,3.149367330111558e-08
128,SNRPG,6.1190953,0.7965974,1.2224659692992435e-09,3.134325230928536e-08
129,RPS26,6.1061583,0.597589,1.3069804198867585e-09,3.324663560888873e-08
130,LDLRAD4,6.0810204,0.9610077,1.5494292268868578e-09,3.8853839618407006e-08
131,HERC5,6.0765753,1.4843626,1.6537155601384647e-09,4.1097266717960895e-08
132,CXorf40A,6.062416,1.3915608,1.7887238828909697e-09,4.4225913175835454e-08
133,SNX3,6.034397,0.6720671,2.0369553383826583e-09,4.985531672467719e-08
134,RGS2,6.0047603,0.8195845,2.4352055528811802e-09,5.878719474610799e-08
135,PRR13,5.9926124,0.7053203,2.6326526767452055e-09,6.323905421156892e-08
136,TIMM10,5.989785,1.3296933,2.756676863431518e-09,6.597329376367734e-08
137,SPATS2L,5.977568,2.3518577,3.1594846409937586e-09,7.469237198178788e-08
138,SUMO2,5.9624467,0.6458374,3.1372197278284374e-09,7.434712783568027e-08
139,FCRL4,5.9621596,2.2649274,3.3958085984386396e-09,7.99869527756014e-08
140,RPS4X,5.9381065,0.3549959,3.6016254238980154e-09,8.412027419065774e-08
141,MYL6,5.937236,0.59837544,3.6398279236105297e-09,8.480842757425783e-08
142,RPL41,5.9195876,0.5566093,4.08311957264001e-09,9.412027052894293e-08
143,IGKV1-39,5.9162917,1.4500124,4.288580943305599e-09,9.862211792490328e-08
144,UQCR10,5.877875,0.83140063,5.2173216996109005e-09,1.1861656448403526e-07
145,PFN1,5.877728,0.5116451,5.211167135138862e-09,1.1861656448403526e-07
146,IRF2BP2,5.87231,1.115752,5.457203684035493e-09,1.2330485017863199e-07
147,SNHG15,5.865339,0.93776643,5.666813038167823e-09,1.2715280261017257e-07
148,BCL2A1,5.862975,0.8582602,5.637956282511182e-09,1.2679848608025437e-07
149,MKI67,5.8418164,26.29925,7.784270449070618e-09,1.7168739221137682e-07
150,TBCA,5.8354173,0.811053,6.661528463757254e-09,1.4776412108921662e-07
151,TYMP,5.818714,1.0812483,7.443524560597515e-09,1.6435878065601497e-07
152,IFI30,5.807333,1.3145907,8.061317136967405e-09,1.771937761171012e-07
153,RAN,5.79721,0.65091455,8.306604288355943e-09,1.819671361542895e-07
154,PTMA,5.7870345,0.28689727,8.759001464150182e-09,1.899479993493753e-07
155,RPS15,5.7584176,0.3544509,1.0399949755801145e-08,2.2323073478713555e-07
156,AC098613.1,5.7582674,2.9066424,1.1606001020463208e-08,2.4645609825620394e-07
157,SEC61G,5.73648,0.89793783,1.193295606073683e-08,2.5284579059262127e-07
158,PCLAF,5.728442,5.9237514,1.4727155194988659e-08,3.0834881896389954e-07
159,PSMB10,5.7016997,0.8014131,1.4519829459632834e-08,3.046652648454202e-07
160,UCP2,5.699452,0.7470764,1.468002017700146e-08,3.0769385703609217e-07
161,XAF1,5.6875954,0.81988966,1.567287630241771e-08,3.277961812000273e-07
162,CKAP2,5.6769137,1.2949699,1.721553352961797e-08,3.5584269465000553e-07
163,PLEKHO1,5.6764975,1.0743971,1.691629753974921e-08,3.507782253728551e-07
164,CHST12,5.673832,1.6004481,1.758812369854856e-08,3.627714058077885e-07
165,RPS27A,5.670358,0.3333125,1.7164230878039278e-08,3.55160508648043e-07
166,HIGD2A,5.6649895,0.6911431,1.7819401915723165e-08,3.6715156240156144e-07
167,ACY3,5.645568,2.7345588,2.1749051836454622e-08,4.3789143889392923e-07
168,SUPT4H1,5.5906386,0.9103102,2.738329180735808e-08,5.417760557482293e-07
169,EGR4,5.556715,2.026613,3.4762089186170214e-08,6.760494879903583e-07
170,NSMCE3,5.556411,0.95549214,3.33950929612059e-08,6.513932941312463e-07
171,NDUFB2,5.5391808,0.75457263,3.631622525299295e-08,7.041574584768633e-07
172,ZWINT,5.5354047,4.7395067,4.269243003724768e-08,8.204132421712279e-07
173,RHEB,5.5290422,0.8880742,3.86471224011726e-08,7.463701479446358e-07
174,OST4,5.5187054,0.6555405,4.053070979618528e-08,7.819687340299803e-07
175,NDUFB1,5.515838,1.0174625,4.184455753338745e-08,8.057152948070605e-07
176,TNFSF10,5.512389,1.3049169,4.307344407676909e-08,8.269163957329489e-07
177,SRP14,5.509872,0.5812445,4.2621081040430243e-08,8.198538770205259e-07
178,LMO2,5.4959707,1.9916779,4.875526079253976e-08,9.259206034465796e-07
179,MINOS1,5.479595,0.86063844,5.0681642577798464e-08,9.606250007739164e-07
180,NMI,5.4550567,1.2470999,5.88926160390492e-08,1.1001412749777728e-06
181,PSMA2,5.4452004,1.3322786,6.228554839579107e-08,1.1568423050850804e-06
182,PTP4A1,5.4343195,0.8554407,6.509808681577219e-08,1.204469749292014e-06
183,COX17,5.4312553,0.77638084,6.616480447375371e-08,1.2230406571724627e-06
184,CHI3L2,5.399251,1.3259727,8.030070976256778e-08,1.4675673029959304e-06
185,OAS2,5.3713226,1.2557485,9.330689641979307e-08,1.6842740918517647e-06
186,SLC25A19,5.3589244,1.2233815,9.97252283472444e-08,1.7888788881623536e-06
187,NEDD8,5.351623,0.84469503,1.0226675616764934e-07,1.8310843823412416e-06
188,CXXC1,5.3464737,1.1942796,1.0631122299029364e-07,1.8931396156568401e-06
189,ARID5A,5.3332424,0.9076767,1.133169139758212e-07,1.999425439415194e-06
190,RNF7,5.2990804,0.8700189,1.3587576721738724e-07,2.35465425528774e-06
191,TOP2A,5.2978635,3.7053359,1.5118642959117353e-07,2.5990942532640274e-06
192,LINC02099,5.290634,3.263492,1.5431020614553417e-07,2.648105031899799e-06
193,HSPE1,5.2782454,0.5165748,1.5073525924039207e-07,2.5936353249971364e-06
194,VAMP8,5.2687817,0.8710553,1.5978881618874684e-07,2.730053814619179e-06
195,AURKB,5.238022,5.4504256,2.10957706877617e-07,3.5115592905554617e-06
196,IGFLR1,5.2331157,0.9893966,1.9374066861575253e-07,3.255681936937784e-06
197,CD19,5.216897,0.6129301,2.0944671518123385e-07,3.48940025317817e-06
198,UBE2C,5.210009,3.4377964,2.384252018203932e-07,3.918369807055048e-06
199,PSMB3,5.2070665,0.8003224,2.209916825973052e-07,3.65975048424155e-06
200,COX6C,5.170674,0.6426798,2.6679350480809074e-07,4.333217686042036e-06
201,NCAPG,5.1286407,25.086857,3.7454328935955377e-07,5.895791324557647e-06
202,CMPK2,5.127237,1.5551339,3.41641073460611e-07,5.426277900815876e-06
203,CDC20,5.1095552,25.56938,4.1296890009713954e-07,6.428991609729577e-06
204,MIR4435-2HG,5.1066027,1.9852568,3.8693306096835344e-07,6.066222762790608e-06
205,DBI,5.1051526,0.7274452,3.7673060432962486e-07,5.9158287212246675e-06
206,IGHD,5.1013722,2.2627864,4.0280558418710075e-07,6.294729133242704e-06
207,BRK1,5.1001024,0.6992843,3.8648993000386917e-07,6.064173849187628e-06
208,UQCR11,5.086812,0.6645501,4.1391240984243227e-07,6.428991609729577e-06
209,CDK1,5.05921,3.0223558,5.09662294087059e-07,7.73419504764326e-06
210,RBX1,5.056128,0.8280881,4.860650204017607e-07,7.410868798882775e-06
211,SPN,5.0207334,2.185764,6.037512539643823e-07,8.986355895854828e-06
212,OAZ1,4.990825,0.44808745,6.748903346403421e-07,9.93850265935842e-06
213,CASP1,4.9753275,1.0969573,7.393099334941182e-07,1.0813313111670943e-05
214,TCL1A,4.967943,1.629575,7.720040800225537e-07,1.1266035480569732e-05
215,GPR146,4.9569087,2.5963707,8.558346400641444e-07,1.2313487419573741e-05
216,CD74,4.946792,0.20767795,8.446955510880756e-07,1.2189365019381755e-05
217,CDKN3,4.937386,4.505837,9.614740664511939e-07,1.3711425536922278e-05
218,MND1,4.9068537,24.509455,1.1426773617473814e-06,1.60828316998948e-05
219,HLA-DPB1,4.8990297,0.3576957,1.076836916385924e-06,1.5211301099078893e-05
220,SERPINB1,4.886282,0.7908869,1.1484042878942426e-06,1.6151723785318374e-05
221,SNRPD2,4.872923,0.5786046,1.223375248833103e-06,1.711931521600699e-05
222,SAMD9L,4.8728147,0.8930759,1.2299123915080764e-06,1.7198393088458397e-05
223,TNFSF13B,4.870818,2.0006244,1.2722539379759615e-06,1.7726616426543743e-05
224,U62317.5,4.8238482,1.6974803,1.6109349611469365e-06,2.1864780881748874e-05
225,ETV7,4.819191,1.7811568,1.634162102112375e-06,2.2133985990053062e-05
226,BIRC5,4.803449,3.8282254,1.8453939954200067e-06,2.4633598388656747e-05
227,UBR7,4.8019567,0.9974686,1.7474648790494447e-06,2.3536811823366184e-05
228,MT1X,4.7988997,1.3455601,1.7962125320290932e-06,2.4099863172735092e-05
229,ARPC1B,4.795674,0.57143956,1.7964904285461485e-06,2.4099863172735092e-05
230,COX7A2,4.768352,0.5916766,2.0502905319144887e-06,2.7144671851247145e-05
231,HIC1,4.764538,2.4505377,2.176064235342706e-06,2.8614654975451612e-05
232,CCR1,4.7644916,1.3834814,2.1166986391037385e-06,2.7909649379323684e-05
233,RRM2,4.7597847,4.4591284,2.294776111202e-06,3.0013011820970088e-05
234,CXorf40B,4.75406,1.279084,2.2348375461376198e-06,2.928829299998991e-05
235,SMIM37,4.7450743,1.1862626,2.320651877554553e-06,3.031058700636361e-05
236,COX6A1,4.722285,0.53876704,2.564712486691293e-06,3.327440150681237e-05
237,RPL36,4.711628,0.36122885,2.6973081336650316e-06,3.4716215892774935e-05
238,SS18L2,4.6919684,0.7511443,2.979549728490209e-06,3.797116262657024e-05
239,S100A11,4.683106,0.69243,3.0978584812981785e-06,3.934969585308662e-05
240,PHF11,4.6645136,0.82483625,3.400638038430465e-06,4.285908031681616e-05
241,RPL26,4.661861,0.30800858,3.4204753534231243e-06,4.305318166964294e-05
242,STMP1,4.658817,0.9573089,3.504826820047373e-06,4.388721532277384e-05
243,SNRPE,4.6503124,0.9143367,3.6533209502711338e-06,4.5599553905988705e-05
244,LSM7,4.6496654,0.60810107,3.643328801453344e-06,4.550409826731528e-05
245,TPM4,4.639125,0.67419386,3.832735262736104e-06,4.769229252133818e-05
246,NT5C3A,4.637516,0.7794454,3.866956309689422e-06,4.801903711757006e-05
247,BST2,4.632227,0.57057536,3.960582110422069e-06,4.9056118813772784e-05
248,ZNF593,4.6193304,1.00095,4.226096852316513e-06,5.194700051083672e-05
249,TMEM256,4.615623,0.90888023,4.300071732526523e-06,5.2678967610136885e-05
250,STK38L,4.6120963,1.0916868,4.386285839786326e-06,5.356477788868934e-05
251,ATP5MG,4.5904202,0.49629307,4.8185841993172146e-06,5.837946362331324e-05
252,CCNA2,4.5785275,24.965662,5.506201736602048e-06,6.616774077747131e-05
253,LIMD2,4.559817,0.47639748,5.563555712396117e-06,6.677987187501314e-05
254,NDUFAF3,4.5490785,0.7692169,5.864156747940727e-06,7.008461719259949e-05
255,STOML2,4.5398345,1.0265378,6.153624682354548e-06,7.327343647841682e-05
256,NDUFB11,4.5334425,0.57918584,6.2944208040276996e-06,7.457891291975162e-05
257,TCTN3,4.5327516,1.0709258,6.35286761145047e-06,7.513882234652174e-05
258,RPLP2,4.5197816,0.28152975,6.692929276227782e-06,7.872912989230608e-05
259,LSM6,4.519181,0.82915926,6.753716149724399e-06,7.934798834745815e-05
260,TRIM22,4.51255,0.60445136,6.939681868184769e-06,8.123780782846694e-05
261,NDUFA12,4.5112095,0.78564346,6.9967194203472556e-06,8.185613455667263e-05
262,DLGAP5,4.5021424,24.582947,7.831589796704714e-06,9.004936395985888e-05
263,GTSE1,4.501758,3.9161844,7.727593216763083e-06,8.901178441789595e-05
264,HJURP,4.5002584,24.737665,7.899421997217728e-06,9.072182339881591e-05
265,ERH,4.4995813,0.6580896,7.385865071345837e-06,8.563456103330426e-05
266,DLGAP1,4.499137,2.9878924,7.638999440784233e-06,8.820067825471813e-05
267,FUOM,4.496059,1.2044703,7.562457973479007e-06,8.74209331788291e-05
268,FGR,4.492668,1.4955153,7.72155027848847e-06,8.899499367884961e-05
269,CHCHD5,4.4878983,1.2030156,7.858702024140502e-06,9.030760662317525e-05
270,CHRNE,4.4773808,3.0771515,8.530784057917878e-06,9.68268934386714e-05
271,CDC37,4.4702907,0.5746092,8.449518121298964e-06,9.612936530849449e-05
272,PLAC8,4.4620543,0.718781,8.780267267778112e-06,9.931014417267213e-05
273,LAG3,4.4458203,2.7605884,9.797753147270457e-06,0.00011004895302972934
274,SNU13,4.432797,0.5528526,1.0022020733190921e-05,0.00011250283424551913
275,LYRM4,4.4308205,1.1580685,1.0226562679760522e-05,0.00011466629407941765
276,TMEM258,4.426362,0.6061581,1.0323493389766637e-05,0.0001154610711024516
277,TSEN54,4.4118223,1.3635006,1.1123177132369717e-05,0.00012322474027520768
278,RPL6,4.4000535,0.29624182,1.1631264324385578e-05,0.00012804946640499132
279,ATP5ME,4.3893437,0.6982444,1.223841590227203e-05,0.00013397372489971676
280,CHCHD1,4.389228,1.0554996,1.2307342311510352e-05,0.00013457645460512925
281,TPX2,4.3796697,2.8676844,1.3209075350847449e-05,0.00014354700083124195
282,CCDC85B,4.3682036,0.6860188,1.3462861423827802e-05,0.00014589652561422325
283,USP30-AS1,4.3524685,1.7978417,1.4727751946262583e-05,0.00015792869476519917
284,IGFBP4,4.3495827,1.5822994,1.483640841367305e-05,0.0001588305851632544
285,MRPL41,4.346777,0.79060817,1.4845557005254748e-05,0.00015884091285280562
286,AP2S1,4.3465247,0.8985632,1.4885009891732917e-05,0.0001590876415135706
287,CDCA8,4.3397408,2.5566754,1.5771793663638044e-05,0.00016745883108181117
288,TRAPPC1,4.331829,0.61777693,1.584400804948121e-05,0.00016812717512082974
289,MASTL,4.3286514,1.5054623,1.6279695440171373e-05,0.0001721921573832622
290,PHF19,4.3279376,1.6298778,1.6400890657255005e-05,0.00017337956795569848
291,ZBTB32,4.316073,0.942539,1.707063437079626e-05,0.00017977424986586251
292,MNDA,4.312403,1.038555,1.739138043994523e-05,0.00018275544285809256
293,CENPU,4.3082414,3.2747538,1.8315683626860266e-05,0.00019143193511778726
294,EMD,4.3081994,0.6006002,1.7613666995270253e-05,0.00018471392261646628
295,CCNB2,4.300798,3.210258,1.889559636735192e-05,0.00019677483531664177
296,RGS13,4.29599,2.5652056,1.917504441015608e-05,0.0001991270395702083
297,ATP5PF,4.2832584,0.6388511,1.968005992876836e-05,0.00020360889294107948
298,TRIB1,4.281255,1.5035849,2.005697789742662e-05,0.00020711410548225932
299,NDUFV2,4.2789927,0.64585215,2.00722155913303e-05,0.00020711410548225932
300,CXCR3,4.272479,0.8506373,2.0672528412473372e-05,0.00021274289711436677
301,AURKAIP1,4.259225,0.7097409,2.1915518778528734e-05,0.00022410869545440683
302,RBCK1,4.2538185,0.75394857,2.2424806021297995e-05,0.00022883441643920758
303,GPR82,4.24783,2.4624631,2.3679173670449422e-05,0.0002403708586661887
304,STAT1,4.2435083,0.6314066,2.3441304197835664e-05,0.00023845506979863334
305,GMFG,4.2417855,0.6629409,2.3646237765716356e-05,0.00024016212914431648
306,HMGB2,4.2415466,0.84381634,2.380438408700649e-05,0.00024130691549923406
307,PGLS,4.233173,0.7159239,2.4566495218629076e-05,0.00024872775466790387
308,ATOX1,4.2321515,0.9175042,2.4752505852549464e-05,0.0002503498624763588
309,KIF23,4.2192903,4.669301,2.741041535658409e-05,0.00027409003176503895
310,ATP5MD,4.209048,0.6298343,2.729085855894522e-05,0.0002730351926652411
311,CDT1,4.1983585,2.9406404,2.9393490754180882e-05,0.00029271332070184545
312,CHST2,4.197219,2.051883,2.9489540159040376e-05,0.00029351922304964853
313,PPA1,4.1971817,0.791815,2.880086365786992e-05,0.00028710629827200684
314,HCST,4.1874638,0.7241665,2.997836766217646e-05,0.0002974693956826088
315,SNRNP27,4.184185,0.96423894,3.055171033814328e-05,0.00030284889987386253
316,GMPR,4.1756754,4.1868324,3.308767064352828e-05,0.00032483490112303505
317,NDUFA1,4.1613216,0.57601935,3.35912847759561e-05,0.0003292794172810768
318,MRPL55,4.160686,1.0223496,3.3834592325991154e-05,0.00033132976914993054
319,PLPP5,4.1502285,0.9591713,3.543190847873633e-05,0.000345576840032057
320,CARD16,4.1487236,0.8532525,3.554545406700806e-05,0.0003463362038085138
321,OTUD1,4.139864,0.96586746,3.698580367135628e-05,0.000358928731728677
322,RPL37,4.131317,0.26865277,3.821195957738746e-05,0.0003697188053028481
323,CENPA,4.128828,4.2364197,4.023134877268175e-05,0.00038560506090320004
324,THOC7,4.1280403,0.9256212,3.891008901153481e-05,0.00037490956574286714
325,UBL5,4.1186447,0.50479627,4.0315937552734364e-05,0.0003862250898129424
326,CLSPN,4.1136823,2.4328191,4.200199214051639e-05,0.0004005978700025959
327,NDUFS5,4.1056995,0.6153241,4.2658317007729844e-05,0.00040566157511172395
328,ASPM,4.1019435,24.796305,4.559376198992119e-05,0.00042941100142695495
329,NEXN,4.1003,2.039278,4.439755216510218e-05,0.0004195287682436554
330,MT1E,4.0927505,1.8843111,4.583705186776073e-05,0.00043095133723010815
331,PTMS,4.0841722,1.5205364,4.7256189777473666e-05,0.00044180895346386626
332,CDK2AP1,4.0695987,1.6921113,5.037731117593083e-05,0.0004676103455828032
333,WDR83OS,4.051062,0.5715451,5.3771288488214766e-05,0.0004957942699609312
