,names,scores,logfoldchanges,pvals,pvals_adj
57,RPL15,10.076135,0.9350208,1.8462519242939137e-22,3.3489629531421094e-20
58,RPL35,9.94049,0.9740488,7.079004264692497e-22,1.2267535158340774e-19
59,CD7,9.790043,1.8309789,2.666097486108709e-21,4.46088673343827e-19
60,RPL37A,9.786194,0.8798031,2.5794601471753574e-21,4.353455825784914e-19
61,RPLP0,9.768178,0.87637496,2.8474346712207678e-21,4.7235777379251175e-19
62,FAU,9.734966,0.70918304,4.09357020192704e-21,6.733229156712027e-19
63,RPL4,9.411398,1.1297576,6.078491064097561e-20,9.831452755255797e-18
64,RPL7A,9.216246,0.7188149,3.1489051151212257e-19,4.850563442808561e-17
65,EEF1G,8.812796,1.1350291,8.758394885237876e-18,1.2229617721408773e-15
66,RPL31,8.7563925,1.0931065,1.3795826198593663e-17,1.8724698649545765e-15
67,RPS2,8.73246,0.6584802,1.6539925511449886e-17,2.2293292656370198e-15
68,RPSA,8.72444,0.8764141,1.7721848553797247e-17,2.3721610936596603e-15
69,LDHB,8.719138,1.2988399,1.8549995876812642e-17,2.4660059587195655e-15
70,TNFRSF4,8.593156,2.7459269,1.0926475229715599e-16,1.3594356264971159e-14
71,RPL23A,8.51706,0.6791534,1.0112033661982958e-16,1.2662223312608208e-14
72,RPL17,8.370774,0.7776519,2.869812493718779e-16,3.438283375962209e-14
73,TPT1,8.369794,0.60362947,3.146237237270012e-16,3.746338560624151e-14
74,SELL,8.258616,2.445455,1.0308135246109778e-15,1.1980275268966748e-13
75,RPS16,8.009351,0.6402357,4.508333809834186e-15,4.971718801992711e-13
76,EEF1D,7.880681,0.83024836,1.168575944035643e-14,1.2326570922710758e-12
77,COX4I1,7.741762,0.9598791,3.2469330942786083e-14,3.352113001428378e-12
78,COX7C,7.605491,0.9962134,8.681856929878902e-14,8.68588459546493e-12
79,RPL27,7.433342,0.8581589,2.9493288513382546e-13,2.876558978674582e-11
80,RACK1,7.409936,0.6960775,3.47271776854991e-13,3.37009895848926e-11
81,RPLP1,7.391547,0.46408224,4.054173314092039e-13,3.8762290568084924e-11
82,RPS10,7.3753877,1.1935933,4.496813425392534e-13,4.236827755992412e-11
83,CD55,7.2346535,1.4118358,1.236415155892642e-12,1.1213823252673031e-10
84,RPL7,7.2059813,0.8814983,1.4349402928816137e-12,1.2953840067227554e-10
85,CCR7,7.091504,1.4567108,3.1689040375831574e-12,2.6858191469629476e-10
86,NOP53,7.0065527,1.0644978,5.560832977307408e-12,4.592774776874872e-10
87,HINT1,6.988217,0.9354301,6.233825645128497e-12,5.10516126355692e-10
88,WDR74,6.9368854,1.7485315,9.888249383988344e-12,7.865616077615975e-10
89,PCBP2,6.8943005,1.1048416,1.1784697828018954e-11,9.260291503806473e-10
90,ARRDC2,6.7351737,1.6548971,3.594089054372679e-11,2.6933465041049935e-09
91,COMMD6,6.627097,0.91967535,6.609658153619607e-11,4.822814101639209e-09
92,RPS11,6.557425,0.83521605,1.0294123830684986e-10,7.333037167331063e-09
93,EIF3L,6.4798436,1.2090188,1.7204624894472109e-10,1.1883436461808156e-08
94,ICAM2,6.387838,1.5587683,3.1872433619819633e-10,2.0969900478884043e-08
95,RPS17,6.3655396,0.9887826,3.440005645954989e-10,2.2480494808868814e-08
96,RPS24,6.3621693,0.45497024,3.620807584911492e-10,2.3582635709915147e-08
97,NOSIP,6.2239113,1.2814702,8.379476195822405e-10,5.3149429243371594e-08
98,TOMM7,6.155476,0.80192155,1.2292199628726478e-09,7.601695010636231e-08
99,TMSB10,6.1224093,0.5154346,1.521907368897198e-09,9.31820193152231e-08
100,RPL38,6.0855303,0.72289604,1.8710297334635497e-09,1.1277893197762124e-07
101,AES,6.0018525,1.080698,3.1012023863141474e-09,1.8407106151673178e-07
102,BLOC1S1,5.7673435,3.8818347,1.5495328642170164e-08,8.667113360688205e-07
103,RPS29,5.598393,0.5910116,3.321590805431751e-08,1.7518683680061104e-06
104,RPL13A,5.4246993,0.55562586,7.930094845114253e-08,3.946543867918527e-06
105,MAL,5.3799586,1.8673918,1.0682258053810054e-07,5.235655216323216e-06
106,EIF3F,5.282678,0.8061576,1.6776798271197427e-07,7.980903863864481e-06
107,FTH1,5.2077975,0.57484525,2.4857589279097434e-07,1.1459880055059432e-05
108,TCF7,5.161326,1.2732083,3.24348163198323e-07,1.453873787417148e-05
109,RASGRP2,5.0776806,1.6434401,5.05013860154049e-07,2.1637558524790145e-05
110,KLF2,5.075862,0.93294036,4.888581318516522e-07,2.1038242751904028e-05
111,UQCRB,5.0066257,0.7155702,6.935467168932105e-07,2.907353828980631e-05
112,NINJ1,4.9682155,1.3102046,8.620872930677303e-07,3.590612075354416e-05
113,ATP5MG,4.934564,0.6725988,9.936007632951893e-07,4.068522619155344e-05
114,FAM177A1,4.9225516,0.87699085,1.059276349138518e-06,4.319221567317121e-05
115,BTF3,4.8411164,0.58837724,1.5739636858330844e-06,6.15908491498676e-05
116,PASK,4.7200794,1.9007291,2.988358721544761e-06,0.00011026816430886363
