,names,scores,logfoldchanges,pvals,pvals_adj
159,BCAS2,6.237549,1.0302826,6.052675140872631e-10,2.8055673332836228e-08
160,JMJD6,6.1931853,0.9681327,7.943373009897796e-10,3.6383283627562684e-08
161,MRPL47,6.1701126,1.4609196,9.490301738808726e-10,4.295972887808756e-08
162,SNRPG,6.1615734,0.838134,9.591986675588639e-10,4.329999302998229e-08
163,COMMD6,6.139552,0.67119926,1.0932225709020675e-09,4.838085589895253e-08
164,MT-ATP6,6.105672,0.6101011,1.3671413690315704e-09,5.978614371495753e-08
165,SC5D,6.084701,1.5050778,1.5972125807929715e-09,6.937645387448842e-08
166,GPX4,6.064396,0.84091157,1.7329766328900353e-09,7.51047204868419e-08
167,ISCA1,6.0041103,1.2826121,2.5679046792369345e-09,1.0956960164452695e-07
168,GSPT1,5.98954,0.9895078,2.7468652805161033e-09,1.1669045935625441e-07
169,SKP1,5.9866567,0.64610434,2.7578104943582156e-09,1.1689850667861831e-07
170,CYBA,5.9794674,0.5495055,2.8786313622789284e-09,1.212223651448571e-07
171,GYPC,5.9632077,0.7997503,3.1887121857888623e-09,1.3311155118897768e-07
172,RPL7,5.9621387,0.6099181,3.1953934374093664e-09,1.3311155118897768e-07
173,TNFRSF1B,5.9574337,0.9699651,3.3191563699787474e-09,1.373789581912617e-07
174,C9orf16,5.9447055,0.9118519,3.57321106298319e-09,1.4695020560936612e-07
175,IGLV3-10,5.9197664,4.1696153,4.973633408495361e-09,1.99865613623299e-07
176,SLC25A39,5.9043283,1.3977352,4.646999588057708e-09,1.8712886466159884e-07
177,PGK1,5.899195,0.7211084,4.641002344925232e-09,1.8712886466159884e-07
178,IFI27,5.8716373,3.2538178,6.324211345680182e-09,2.494707777564331e-07
179,BLOC1S1,5.8320622,2.2546628,7.514991615596893e-09,2.9523835962982185e-07
180,SRGN,5.811168,0.47126245,7.85438436163532e-09,3.0794603514411584e-07
181,OVCA2,5.758274,1.8143499,1.1149994211456586e-08,4.2931919942877357e-07
182,EEF1D,5.734772,0.49269077,1.20970284924427e-08,4.6301675986222763e-07
183,KLF3,5.7313323,1.5068212,1.2685838133101793e-08,4.845940025192185e-07
184,KDSR,5.6644807,1.4430877,1.8595847956512866e-08,6.925609733168347e-07
185,PSME1,5.6219196,0.5612863,2.3024585736858395e-08,8.493172093659082e-07
186,ABT1,5.6194963,1.5067252,2.4223908524181296e-08,8.901595586766165e-07
187,MRPL20,5.602444,1.0222262,2.5991352425845206e-08,9.496915898660907e-07
188,MRPL57,5.5891533,0.9991096,2.7989490925205483e-08,1.015026022689112e-06
189,RSL24D1,5.5862813,0.85235095,2.8339510243061448e-08,1.0257947443598028e-06
190,IMP3,5.574163,1.1972097,3.066090358373651e-08,1.1036212390503595e-06
191,TRAT1,5.5472727,0.9068801,3.532376075129182e-08,1.259728729818671e-06
192,DYNLT1,5.532111,1.1698841,3.883037119599844e-08,1.3746378110759227e-06
193,SYAP1,5.527464,0.972402,3.9466237296266373e-08,1.3945939683720892e-06
194,DCXR,5.5255504,0.9902066,4.01641565478495e-08,1.416666025389385e-06
195,ATP6V1G1,5.5146823,0.7172337,4.2096607706386786e-08,1.4821226418155742e-06
196,C1QBP,5.512021,1.0217434,4.304893510512176e-08,1.5128961211761792e-06
197,NPDC1,5.4948645,4.253437,5.408167402370958e-08,1.880116325906983e-06
198,TUFM,5.492994,0.9858601,4.7780643971808906e-08,1.676138053232476e-06
199,IGHV4-39,5.489491,2.9017386,5.361718353388427e-08,1.867327100047656e-06
200,METRNL,5.461813,2.0628731,6.032679719835047e-08,2.0674763529200644e-06
201,LYAR,5.4598556,1.2542272,5.825354828226215e-08,2.010683633478295e-06
202,TCF7,5.442133,1.1192689,6.363043178045748e-08,2.1691580527062834e-06
203,IGLV3-21,5.437707,5.0850096,7.46491696628385e-08,2.518139267736484e-06
204,PIK3R1,5.42715,0.839639,6.848021698281301e-08,2.322200200106654e-06
205,AP002387.2,5.42089,3.7622678,7.989161065898712e-08,2.6670551682686736e-06
206,RPL3,5.4170756,0.3784409,7.205537140426004e-08,2.4365132194324794e-06
207,ATP5MG,5.416679,0.5602697,7.210334531095133e-08,2.4365132194324794e-06
208,GPR132,5.408705,1.3721542,7.704197543212566e-08,2.5853200401520084e-06
209,COX8A,5.4035864,0.73255885,7.765863754907043e-08,2.601497062714008e-06
210,MAF1,5.3829794,1.1387815,8.77827088546877e-08,2.9153814079935714e-06
211,PLAC8,5.3717356,1.7061278,9.501988582419501e-08,3.1503248252073163e-06
212,PLSCR1,5.369471,1.2925689,9.572681542283274e-08,3.1683281084039967e-06
213,P2RY8,5.3419895,1.3485496,1.1055295820365652e-07,3.615699034041416e-06
214,SLC7A5,5.3385205,0.9389519,1.1110146258603658e-07,3.6275002877119954e-06
215,C19orf53,5.326162,0.7989464,1.1847569026982255e-07,3.835873730695812e-06
216,SSU72,5.3065553,0.84716266,1.3173275500504095e-07,4.250855461590044e-06
217,EIF3K,5.3056774,0.6056085,1.3157286438102207e-07,4.250855461590044e-06
218,NDUFA6,5.303876,0.8985319,1.3374922951735226e-07,4.301562158637108e-06
219,NDUFA11,5.3025265,1.210088,1.3561495238731254e-07,4.347100190206242e-06
220,NDUFB2,5.2989726,0.74979085,1.3671063003149705e-07,4.374966503110607e-06
221,JAK1,5.2962017,0.75297666,1.386245064311088e-07,4.407028100011352e-06
222,SNRPN,5.2874694,0.92365044,1.4617932317570405e-07,4.6243864773538185e-06
223,RPL31,5.269734,0.49195445,1.5946397940816126e-07,5.0199987914989394e-06
224,SSR4,5.260843,0.6299555,1.673021964826002e-07,5.258185619206795e-06
225,POMP,5.2260604,0.7604046,2.017368592845157e-07,6.260083504380085e-06
226,HERC5,5.219841,2.2961824,2.2142152731924888e-07,6.7826239570292206e-06
227,NDUFB9,5.2113624,0.8300568,2.1853288441964944e-07,6.715456475274092e-06
228,RPS24,5.202738,0.27417284,2.2866107651174308e-07,6.949355263986607e-06
229,YBX3,5.1822114,1.0899743,2.5689445247203147e-07,7.698469568731622e-06
230,LAG3,5.1537776,0.83684856,2.962129877031397e-07,8.794932164844835e-06
231,CXCL13,5.120237,4.142399,3.899367838185675e-07,1.1385329447778084e-05
232,CHI3L2,5.108391,1.8094298,3.8762773844129896e-07,1.1343154760987799e-05
233,RASGRP2,5.1038475,2.012284,3.995095369599961e-07,1.1647239577526041e-05
234,MRFAP1,5.101903,0.9100905,3.879054941803991e-07,1.1343154760987799e-05
235,UBA52,5.100829,0.42218181,3.876703004544622e-07,1.1343154760987799e-05
236,FAM96B,5.0933576,0.81074905,4.0495171638449887e-07,1.1771971391167361e-05
237,NAPA,5.081926,0.86461806,4.2959411029684164e-07,1.241199485489933e-05
238,PEBP1,5.077215,0.8152653,4.3955641865225166e-07,1.264313395257347e-05
239,KDELR2,5.0737953,1.0188344,4.499355357320658e-07,1.2922442749130907e-05
240,TOMM5,5.0695295,0.89673597,4.586171592091053e-07,1.3152241944143616e-05
241,CORO1B,5.068203,1.0746268,4.6304625542418857e-07,1.325958677199132e-05
242,RPL15,5.054435,0.35747096,4.937219787041419e-07,1.3992891680897887e-05
243,ZFP36,5.0493,0.54687315,5.057319682498262e-07,1.4312288747146252e-05
244,GADD45GIP1,5.046631,0.93702304,5.162747258058321e-07,1.4589289729679722e-05
245,TRAV20,5.026075,1.947464,5.928156344067193e-07,1.653468022719694e-05
246,CD24,5.0158687,2.2913837,6.319926520079394e-07,1.7511731205711718e-05
247,OST4,5.009062,0.56372976,6.211748804872531e-07,1.7250990323186946e-05
248,GFER,5.004702,2.296725,6.671208276393047e-07,1.836863030974376e-05
249,TSTD1,5.00196,0.986623,6.487654433246293e-07,1.791426750574537e-05
250,EVI2A,4.9897294,1.1788995,6.930323252552712e-07,1.9000882006892392e-05
251,RAB5IF,4.987497,0.86295235,6.975326737473152e-07,1.9070168388772075e-05
252,GUK1,4.9867215,0.58720446,6.961435813205191e-07,1.905914912655002e-05
253,PDCD1,4.9574366,1.2005979,8.235218697775559e-07,2.216971339962448e-05
254,FAAH2,4.912435,2.9346664,1.0815249011765828e-06,2.8675987400332195e-05
255,R3HDM4,4.901498,1.0671613,1.0793443359176886e-06,2.8657481688122257e-05
256,PDE3B,4.899082,1.4097974,1.0984158898910737e-06,2.908394621329392e-05
257,PRR7,4.8940597,1.493751,1.1353595944849187e-06,2.9817072828531237e-05
258,RPS10,4.89315,0.65288603,1.116556566445774e-06,2.9439131388390375e-05
259,ARF1,4.8907166,0.6397461,1.1295945992108258e-06,2.970603266414429e-05
260,MRPS24,4.872266,1.0549984,1.2505497277061642e-06,3.263803474198532e-05
261,UQCRFS1,4.8647294,0.89306164,1.2912802627459025e-06,3.3547252955128424e-05
262,TRBC2,4.8569336,0.6830521,1.3375798131158598e-06,3.465694397817219e-05
263,ATP1B3,4.8491907,0.8241534,1.3968418165320893e-06,3.609566239538604e-05
264,RPL7L1,4.8286476,1.1685387,1.5509444646023365e-06,3.9917717118906206e-05
265,RRP7A,4.822178,1.3348513,1.6141457274663699e-06,4.1434027577951475e-05
266,PLPP5,4.8201103,1.7056125,1.6588791409650812e-06,4.252582880068177e-05
267,POLR2I,4.8102927,1.1444551,1.69702187362037e-06,4.333122297913888e-05
268,TWISTNB,4.809227,1.3064524,1.712913808852187e-06,4.367930212573077e-05
269,IGLV2-14,4.767293,1.4837351,2.1082363668909702e-06,5.271681854545351e-05
270,CHCHD10,4.765965,0.9074002,2.1014543813126895e-06,5.266136346819972e-05
271,FGFBP2,4.7651505,5.2344327,2.3064161853509556e-06,5.6935783456767075e-05
272,CNIH1,4.7578073,1.01756,2.1884037121619218e-06,5.4439710878221094e-05
273,SRP14,4.756812,0.5018597,2.183152479869324e-06,5.437906479818836e-05
274,RBM38,4.7565494,0.7402398,2.19314112612909e-06,5.448743551021745e-05
275,MOB4,4.756268,0.86626965,2.199443943048751e-06,5.45374445510089e-05
276,C9orf78,4.7556696,0.76371616,2.2007970795068004e-06,5.45374445510089e-05
277,HBA1,4.726762,4.929478,2.7610037260266825e-06,6.721340178887877e-05
278,MRPL41,4.723465,0.8325056,2.577873659643457e-06,6.315300376077108e-05
279,SLC25A6,4.7167177,0.5637401,2.653250377091929e-06,6.47533794681943e-05
280,SOCS3,4.7108493,1.1285067,2.7495273723548775e-06,6.701842948328805e-05
281,RPL4,4.707351,0.4868584,2.77525049103644e-06,6.74752411839539e-05
282,TRMT10C,4.7072754,1.1213801,2.8047417965534285e-06,6.802114703335159e-05
283,NDUFB11,4.706656,0.6522541,2.786085842541903e-06,6.765358448554327e-05
284,RARRES3,4.681356,0.5370431,3.1441165868004922e-06,7.549394969722573e-05
285,POLE4,4.666528,1.0731914,3.4069887581470926e-06,8.160308018119598e-05
286,EMC6,4.646426,1.1267234,3.748727515628911e-06,8.912565086050582e-05
287,SSR2,4.641789,0.5799866,3.7993230710276134e-06,9.021758678119501e-05
288,IRF7,4.641698,0.88747513,3.825093243617633e-06,9.067572225857884e-05
289,YIPF5,4.6349177,0.89058197,3.943753973556626e-06,9.307548297298661e-05
290,FLOT1,4.6270103,1.1330506,4.1094393431005e-06,9.663181637808948e-05
291,RELA,4.6177063,0.9491211,4.282711123813627e-06,0.00010046180013615728
292,IFIT1,4.611178,2.9633317,4.619711641787363e-06,0.00010797388914644249
293,IGLV1-51,4.6053367,3.1056917,4.737375812093257e-06,0.00011045686015916835
294,RPL35,4.5701137,0.37654716,5.331763066756946e-06,0.00012342233331418562
295,TMA7,4.5328407,0.43141675,6.347784473388954e-06,0.00014537479394091836
296,EIF3I,4.5197854,0.8554629,6.7740257239900215e-06,0.00015422278353239473
297,ADPRHL2,4.5078764,1.376869,7.218372112267335e-06,0.00016280503449009958
298,HBA2,4.5074644,4.204705,7.672932152768123e-06,0.00017225331658635894
299,NR1H2,4.498023,0.95214593,7.512598669136082e-06,0.00016885002287875736
300,SSSCA1,4.486754,1.365301,7.964406173127421e-06,0.000177969950196971
301,RHOG,4.485243,0.6810287,7.935753908098242e-06,0.00017774065734603813
302,NBL1,4.479158,1.6269932,8.319707904341233e-06,0.0001848409587161054
303,RPS2,4.473957,0.27351055,8.389681845733838e-06,0.000185968073848841
304,TOMM22,4.471352,0.8128687,8.466481178278428e-06,0.0001874554578407145
305,LSR,4.4591146,1.4009997,9.027289992178322e-06,0.00019850795023755946
306,TNFRSF4,4.4460387,5.0613947,1.0200030766472226e-05,0.0002207798372733949
307,RPL24,4.438197,0.31863207,9.829739962505939e-06,0.00021396288708927624
308,PRMT2,4.428847,0.7707194,1.0280840071734249e-05,0.00022228004222209316
309,RAB9A,4.4274797,1.0537876,1.0401413076000291e-05,0.00022463565736984315
310,ARHGDIA,4.4242144,0.6267027,1.0488513000491682e-05,0.00022601166977313683
311,PRKX,4.4067907,0.8761603,1.1375525811328957e-05,0.0002443083760079749
312,PPP1R11,4.390363,0.88266224,1.2270817624882366e-05,0.0002620802584213826
313,TRBV12-3,4.3829436,1.7963349,1.2904149257878796e-05,0.00027379176839246896
314,SLC16A3,4.377755,1.2631603,1.3078120718733708e-05,0.00027657220500263005
315,GPR183,4.377151,0.7326191,1.299235126029343e-05,0.00027505931819300295
316,PDE4B,4.370065,0.6938321,1.3407003725519773e-05,0.0002832174590279472
317,COX7A2,4.365675,0.534049,1.3669076363682993e-05,0.0002884384028751404
318,NDUFC1,4.3455486,0.87652284,1.5011856398327102e-05,0.0003126769098311041
319,NANS,4.3395452,1.1566068,1.5511874211647582e-05,0.00032274382845741244
320,RPS17,4.3347616,0.55534273,1.57077191336648e-05,0.00032581222196459604
321,SUB1,4.334403,0.47085366,1.5726773402295418e-05,0.00032581222196459604
322,LINC02446,4.333002,1.1757733,1.59525742670248e-05,0.00032907930417003456
323,C4orf3,4.325582,0.62905157,1.637888178284031e-05,0.0003364372008294584
324,SCML1,4.3249907,3.76591,1.7316273449145548e-05,0.0003526936243398675
325,AC010422.3,4.324922,3.2004383,1.7170224659288792e-05,0.0003504575210553253
326,TRBV5-1,4.321957,2.1005797,1.711924349273917e-05,0.0003501564629324396
327,TEX30,4.3166003,1.820331,1.741946732798502e-05,0.00035442198313960255
328,POLR2K,4.315435,0.7204049,1.716039356294857e-05,0.0003504575210553253
329,CCT7,4.314287,0.83846766,1.7245301777509742e-05,0.0003516186055458711
330,IGKV3-15,4.3121405,1.9783334,1.7785315220670767e-05,0.0003603483835433388
331,NOSIP,4.31053,0.82385683,1.7565187024157986e-05,0.0003570110409988956
332,TRABD,4.3062677,0.88276315,1.7916679904276244e-05,0.000362629849078278
333,ALG13,4.2998405,0.80840385,1.843244620646875e-05,0.0003719005769570297
