,names,scores,logfoldchanges,pvals,pvals_adj
10098,AC005363.2,-0.33749527,-0.6665107,0.7358694091278031,1.0
10099,PRMT5,-0.33781004,-0.16604061,0.735594641291278,1.0
10100,ASTE1,-0.33907762,-0.1636297,0.7346388682154206,1.0
10101,CENPBD1,-0.33938852,-0.45110533,0.7344062505116933,1.0
10102,ABCD4,-0.33965874,-0.14491941,0.7342011584627528,1.0
10103,AC026202.2,-0.3399603,-0.7307937,0.733993225523456,1.0
10104,PRKRA,-0.34004608,-0.11666066,0.7339096465494082,1.0
10105,MCPH1,-0.34070468,-0.1658331,0.7334141056293468,1.0
10106,FAM192A,-0.34149927,-0.10295054,0.7328159709034685,1.0
10107,TAF6L,-0.34158602,-0.23108238,0.7327518048562083,1.0
10108,NFATC2,-0.34169573,-0.08038351,0.7326682266245363,1.0
10109,MRI1,-0.3418728,-0.24659158,0.7325348783834509,1.0
10110,RFT1,-0.34200105,-0.17074604,0.7324384021911138,1.0
10111,ZNF23,-0.3421398,-0.31591693,0.7323393977796042,1.0
10112,SPTY2D1OS,-0.3421783,-0.4046118,0.7323075877373939,1.0
10113,SLC38A9,-0.34229666,-0.19469202,0.7322161470708703,1.0
10114,PSMA4,-0.3425764,-0.0758034,0.7320055905542073,1.0
10115,TFAP2E,-0.34286237,-0.7373333,0.7318101035876294,1.0
10116,SLC2A13,-0.3441631,-0.6816323,0.7308530027973339,1.0
10117,ALG2,-0.34439388,-0.14041027,0.7306391901504101,1.0
10118,LAT2,-0.3444003,-0.17087679,0.7306351490016603,1.0
10119,ASAP2,-0.34441844,-0.741209,0.7306404437554093,1.0
10120,PPIC,-0.34533042,-0.7434707,0.7299551970069229,1.0
10121,TRBV25-1,-0.34546196,-0.3923082,0.7298386364747041,1.0
10122,U62317.3,-0.34553957,-0.74404603,0.7297980853051877,1.0
10123,DNAJC25,-0.34556058,-0.26101828,0.7297633468905884,1.0
10124,MAGI3,-0.34596884,-0.5912998,0.729455894898632,1.0
10125,MRPS5,-0.34603837,-0.09681206,0.7294033872937153,1.0
10126,PARP16,-0.34649193,-0.17137177,0.7290625987416394,1.0
10127,HK2,-0.34653017,-0.45796746,0.7290350943847139,1.0
10128,DNM3,-0.34687895,-0.59649146,0.728772425643575,1.0
10129,TIMM17A,-0.34728894,-0.092778824,0.7284644137739364,1.0
10130,ISLR,-0.34797,-0.60382664,0.7279535126447199,1.0
10131,RPAP1,-0.34860083,-0.2522079,0.7274791541409,1.0
10132,TRAV1-2,-0.34876442,-0.2406367,0.7273573332660832,1.0
10133,SGSM1,-0.3489842,-0.5219946,0.7272010056361888,1.0
10134,DBNL,-0.34919912,-0.08011533,0.727030249390228,1.0
10135,AL589765.7,-0.3505475,-0.6088087,0.7260194581095523,1.0
10136,P2RX4,-0.3508759,-0.15891834,0.7257722490410873,1.0
10137,RPS10-NUDT3,-0.35108104,-0.17827187,0.7256184065522364,1.0
10138,AC023509.3,-0.3518349,-0.601384,0.7250535713860162,1.0
10139,DGLUCY,-0.3518459,-0.13663456,0.7250452665580425,1.0
10140,INPP5B,-0.35207516,-0.21656694,0.7248731031746767,1.0
10141,RHOT2,-0.35266766,-0.117820404,0.724429220284724,1.0
10142,L1CAM,-0.35315123,-0.5258911,0.724077021932317,1.0
10143,EPS8L2,-0.3532964,-0.1682895,0.72395776087761,1.0
10144,IRS1,-0.35379136,-0.7638639,0.7236083667087905,1.0
10145,MCF2L,-0.35384285,-0.76391,0.7235697888767136,1.0
10146,C15orf39,-0.35395136,-0.35258567,0.723467820415774,1.0
10147,NFKBIL1,-0.35451514,-0.16146795,0.7230447178941006,1.0
10148,RALA,-0.3548701,-0.09016762,0.7227788850402208,1.0
10149,FDPS,-0.35512903,-0.09003437,0.7225849386625841,1.0
10150,MAML3,-0.35530344,-0.53732663,0.7224640656023221,1.0
10151,TRAF6,-0.35530904,-0.17349243,0.7224501388119886,1.0
10152,AC010978.1,-0.35530958,-0.6144614,0.7224506173659228,1.0
10153,EIF3I,-0.3553734,-0.07074422,0.7224023582865368,1.0
10154,NBPF9,-0.3554641,-0.3131347,0.7223341746239963,1.0
10155,ARMC2,-0.35612264,-0.41703966,0.7218412752955902,1.0
