,names,scores,logfoldchanges,pvals,pvals_adj
46,RPL10A,24.526081,1.4136177,1.6178602354738967e-115,4.078058351988683e-113
47,NACA,24.477621,1.339338,1.8690175853074607e-114,4.534470289154063e-112
48,RPL38,24.377993,1.5980291,2.38616137424091e-115,5.937564886236131e-113
49,RPS15,24.331894,0.9367958,1.0914166742144785e-112,2.5833300280279037e-110
50,RPL37A,23.872972,1.4494913,7.358658020770635e-110,1.7002880181563958e-107
51,RPS18,23.257744,1.0265106,1.5544751673174642e-104,3.3523120580516295e-102
52,RPSA,22.988176,1.3353677,1.1757453500383385e-102,2.507696868010342e-100
53,RPS19,22.752184,0.9829056,1.3044504151174911e-99,2.6934125645761046e-97
54,RPS3,22.491201,0.8682346,1.3580117583353314e-97,2.745588564326088e-95
55,RPL17,21.679276,1.1801397,4.820402006533787e-93,9.450422479274169e-91
56,RPS16,20.975382,1.0653373,9.984375788855505e-88,1.7616977244172407e-85
57,RPS25,20.96013,0.9453076,5.251248605288572e-87,9.100132516075526e-85
58,UBA52,20.93774,1.2824389,2.8907137448186267e-88,5.243538604970535e-86
59,RPL7A,20.768797,0.910816,4.41323905689353e-86,7.448396248282307e-84
60,CCR7,20.521246,1.8341862,4.749712698260814e-86,7.947170151771046e-84
61,RPL31,20.473381,1.4445503,3.028939543186915e-85,4.9820921689588845e-83
62,RPLP0,20.150558,1.0622574,3.754192158793967e-82,5.923993139027001e-80
63,RPS2,20.006079,0.88270867,4.865180909270247e-80,7.4943092276211295e-78
64,CD8B,19.918959,3.1297035,2.360617737152855e-79,3.579471067218731e-77
65,FAU,19.757317,0.8201923,1.4956605415464134e-78,2.233021188528795e-76
66,GIMAP7,19.215298,1.8980571,2.30943194806986e-76,3.3702078706833016e-74
67,WDR74,19.137009,2.4096591,7.619069620177511e-75,1.056275158985895e-72
68,EEF1G,19.059307,1.4387336,3.44143351474465e-75,4.8053800782502814e-73
69,RPL7,18.952118,1.3268566,3.469645311442091e-74,4.709254954530039e-72
70,RPL27,18.725565,1.3105952,1.3325309532978085e-72,1.796048143927581e-70
71,COX4I1,18.138124,1.3721844,8.95280336504068e-69,1.1507613278945335e-66
72,RPLP1,17.895645,0.5637825,2.08758558457635e-66,2.5973043981437425e-64
73,LINC02446,17.869596,3.8812592,1.7394304644389233e-64,2.0585735295301867e-62
74,COX7C,17.774328,1.3342016,3.0285485724620864e-66,3.720322736893458e-64
75,RPL8,17.767157,0.7957511,2.297864384511944e-65,2.7701397415523183e-63
76,RPL15,17.72054,0.92991954,2.265157895360835e-65,2.747778099441153e-63
77,UQCRB,17.71542,1.4812648,6.191132092626881e-66,7.557464326150637e-64
78,RACK1,17.674572,0.98195267,4.589000470226032e-65,5.498019143618336e-63
79,LDHB,17.113762,1.442801,6.8568657832378195e-62,7.969156166878015e-60
80,RPL3,17.03687,0.9168167,1.2609981353799742e-60,1.439688988799407e-58
81,FAM177A1,16.996183,1.7536017,4.644068245642468e-61,5.333533762110926e-59
82,PDCD4,16.917381,1.6794419,1.493339242169708e-60,1.6949837047527406e-58
83,PFDN5,16.721504,1.1701667,3.498482181685903e-59,3.9249734488058776e-57
84,RPS10,16.711855,1.5701563,3.106903981428708e-59,3.505924382299406e-57
85,TPT1,16.66397,0.7312585,6.045958512033067e-58,6.6673868613664655e-56
86,RGS10,16.516071,1.7647526,7.924157784526536e-58,8.689264318637036e-56
87,SARAF,16.389303,0.9688248,9.836712716398067e-57,1.0376128103944027e-54
88,EIF3E,16.360113,1.6022842,6.016334240586696e-57,6.4159907294256696e-55
89,RPL24,16.274931,0.8530227,5.00708713363098e-56,5.169284796629983e-54
90,RPL23,16.23613,1.4296362,3.258952081544611e-56,3.400698975844051e-54
91,RPL35,15.488509,0.94178945,2.732446561079836e-51,2.6125150396058395e-49
92,PABPC1,15.431202,1.0145323,5.3363517944221656e-51,5.077120194997049e-49
93,RPL4,15.322477,1.1026407,1.9113318131263466e-50,1.8096116663887445e-48
94,RPS9,15.309394,0.85479015,3.6105122908663036e-50,3.3853349301171057e-48
95,COMMD6,15.216137,1.2586673,6.866110205869441e-50,6.345920618367618e-48
96,CD55,15.064048,1.571485,5.772968540899041e-49,5.26044818827744e-47
97,RPL23A,14.835274,0.7719827,2.3480693941691993e-47,2.1001695332456218e-45
98,LEPROTL1,14.509013,1.2573344,1.0351984900653176e-45,9.009940580124552e-44
99,S100B,14.462513,6.0681367,7.975600803502504e-44,6.559255762507632e-42
100,SELL,14.459006,1.4728079,2.048210320951287e-45,1.7668317386374902e-43
101,BTF3,14.435723,1.0351744,3.1122203210071055e-45,2.672791336744554e-43
102,CCDC57,14.337346,2.4845486,4.0826858978121743e-44,3.386361136351987e-42
103,EEF1D,14.093277,0.9322343,3.251856894339175e-43,2.629803769259544e-41
104,ATP5MG,13.960656,1.1353172,1.4118694257074378e-42,1.1323542844444486e-40
105,AIF1,13.93091,3.591554,1.9824669682934694e-41,1.5030352104534354e-39
106,LITAF,13.893898,1.4822203,3.712912663803235e-42,2.9413845670104897e-40
107,ATP5ME,13.858277,1.7005311,7.092572351086948e-42,5.5507958371873616e-40
108,TRBC2,13.5435705,1.4966428,3.203046511276242e-40,2.3110754549204678e-38
109,ATP5F1E,13.436318,0.96286607,1.2536758511442655e-39,8.88050897622593e-38
110,RPS11,13.310241,1.0270679,5.513359973024118e-39,3.863133708174192e-37
111,RPS17,13.08714,1.2313062,8.535358083756515e-38,5.833195952381345e-36
112,BACH2,13.0229225,2.7762194,6.878470860146292e-37,4.6035945146406683e-35
113,NDUFS5,12.995867,1.219348,2.5713481122857622e-37,1.7389301571900474e-35
114,SOX4,12.826111,4.1126895,1.435782164519516e-35,9.258171438923352e-34
115,ACTN1,12.816465,2.6339133,6.390426955610399e-36,4.176154773785934e-34
116,TMSB10,12.411524,0.6327085,4.064802325193551e-34,2.512539755722345e-32
117,TMA7,12.400354,0.9795152,3.2293388516135095e-34,2.0024996092960576e-32
118,MT-ND3,12.254301,0.5945227,2.204534402249841e-33,1.3413106022967763e-31
119,ARRDC2,12.117602,1.6304638,1.0773675763952947e-32,6.39468724472669e-31
